order_id,user_id,product_id,quantity,order_date,order_status,payment_method,unit_price,total_amount,discount,actual_payment,delivery_date,receive_date,review_score,review_content,order_date_date
O00000176,U004864,P001995,4,2025/12/14 22:38,已完成,银行卡,6726.89,26753.91,7070.37,19683.54,2025/12/15 22:38,2025/12/18 22:38,4,包装很好,2025-12-14
O00000177,U000091,P001842,5,2025/11/24 22:38,已收货,支付宝,1031.51,4731.07,768.77,3962.3,2025/11/27 22:38,2025/11/28 22:38,,,2025-11-24
O00000178,U004643,P001375,4,2026/1/21 22:38,已付款,信用卡,830.4,2871.11,125.4,2745.71,,,,,2026-01-21
O00000179,U001607,P001919,4,2025/11/21 22:38,已收货,支付宝,276.49,1078.02,28.05,1049.97,2025/11/26 22:38,2025/11/28 22:38,,,2025-11-21
O00000180,U002323,P000873,2,2025/10/12 22:38,已发货,微信支付,978.01,1918.73,122.3,1796.43,2025/10/16 22:38,,,,2025-10-12
O00000181,U001194,P001733,4,2025/9/17 22:38,已发货,信用卡,458.11,1666.57,320.52,1346.05,2025/9/18 22:38,,,,2025-09-17
O00000182,U000960,P001398,2,2025/12/12 22:38,已退款,银行卡,4797.36,8898.89,1777.92,7120.97,,,,,2025-12-12
O00000183,U003847,P000364,2,2025/10/5 22:38,已发货,花呗,267.17,474.63,4.83,469.8,2025/10/10 22:38,,,,2025-10-05
O00000184,U004526,P000479,4,2025/11/30 22:38,已收货,花呗,2786.14,9942.39,2803.4,7138.99,2025/12/5 22:38,2025/12/7 22:38,,,2025-11-30
O00000185,U003616,P001335,3,2026/2/8 22:38,已完成,信用卡,630.57,1885.93,94.83,1791.1,2026/2/9 22:38,2026/2/10 22:38,,,2026-02-08
O00000186,U001942,P000963,1,2025/10/11 22:38,已退款,微信支付,319.88,285.32,1.36,283.96,,,,,2025-10-11
O00000187,U003294,P001940,4,2025/10/31 22:38,已收货,支付宝,896.64,3571.27,635.52,2935.75,2025/11/2 22:38,2025/11/3 22:38,,,2025-10-31
O00000188,U004046,P001464,1,2025/12/12 22:38,已发货,花呗,127.6,113.79,29.64,84.15,2025/12/14 22:38,,,,2025-12-12
O00000189,U000835,P000143,2,2026/1/12 22:38,已收货,微信支付,109.97,214.4,59.73,154.67,2026/1/16 22:38,2026/1/19 22:38,,,2026-01-12
O00000190,U001865,P000955,1,2025/10/2 22:38,已发货,支付宝,909.14,795.17,27.54,767.63,2025/10/4 22:38,,,,2025-10-02
O00000191,U001844,P001337,3,2025/10/18 22:38,已退款,信用卡,717.2,2098.44,609.0,1489.44,,,,,2025-10-18
O00000192,U000254,P000671,3,2025/10/11 22:38,已收货,微信支付,1329.97,3936.37,320.77,3615.6,2025/10/14 22:38,2025/10/17 22:38,,,2025-10-11
O00000193,U003564,P000581,1,2025/12/6 22:38,已完成,信用卡,510.93,502.84,10.79,492.05,2025/12/9 22:38,2025/12/12 22:38,5,好评！,2025-12-06
O00000194,U003801,P000014,2,2025/12/20 22:38,已收货,信用卡,896.81,1543.55,143.17,1400.38,2025/12/22 22:38,2025/12/24 22:38,,,2025-12-20
O00000195,U003310,P000278,5,2025/11/10 22:38,已发货,银行卡,87.06,421.09,73.04,348.05,2025/11/14 22:38,,,,2025-11-10
O00000196,U003496,P000765,1,2025/11/18 22:38,已付款,银行卡,158.99,155.91,44.99,110.92,,,,,2025-11-18
O00000197,U004156,P001327,4,2025/10/3 22:38,已完成,信用卡,751.24,2708.11,430.27,2277.84,2025/10/7 22:38,2025/10/9 22:38,,,2025-10-03
O00000198,U001514,P000851,3,2025/9/22 22:38,已完成,微信支付,831.22,2453.02,494.56,1958.46,2025/9/23 22:38,2025/9/25 22:38,,,2025-09-22
O00000199,U004757,P000106,4,2026/3/3 22:38,已发货,银行卡,858.74,3261.67,37.49,3224.18,2026/3/4 22:38,,,,2026-03-03
O00000200,U001468,P000234,2,2025/10/9 22:38,已完成,支付宝,907.01,1670.09,180.92,1489.17,2025/10/13 22:38,2025/10/16 22:38,5,好评！,2025-10-09
O00000201,U001731,P000128,5,2025/12/27 22:38,已发货,支付宝,379.37,1614.27,321.42,1292.85,2025/12/30 22:38,,,,2025-12-27
O00000202,U002014,P001322,2,2026/2/10 22:38,已发货,微信支付,1437.64,2739.92,553.75,2186.17,2026/2/11 22:38,,,,2026-02-10
O00000203,U004675,P000455,5,2025/12/9 22:38,已完成,支付宝,635.65,3081.86,491.32,2590.54,2025/12/14 22:38,2025/12/15 22:38,4,物美价廉,2025-12-09
O00000204,U001306,P001272,3,2025/10/24 22:38,已收货,信用卡,104.49,311.69,41.23,270.46,2025/10/28 22:38,2025/10/29 22:38,,,2025-10-24
O00000205,U000458,P000502,4,2025/11/27 22:38,已完成,支付宝,5974.17,22523.59,6497.21,16026.38,2025/11/29 22:38,2025/12/2 22:38,5,下次还会购买,2025-11-27
O00000206,U001021,P001853,3,2026/1/7 22:38,已完成,银行卡,981.25,2566.17,654.38,1911.79,2026/1/12 22:38,2026/1/13 22:38,5,物美价廉,2026-01-07
O00000207,U004410,P000645,2,2026/2/7 22:38,已收货,支付宝,787.17,1404.73,37.38,1367.35,2026/2/8 22:38,2026/2/10 22:38,,,2026-02-07
O00000208,U000782,P001048,1,2025/10/9 22:38,已发货,支付宝,755.67,704.92,100.65,604.27,2025/10/10 22:38,,,,2025-10-09
O00000209,U004362,P001422,5,2025/12/1 22:38,已完成,支付宝,1434.66,6386.88,271.86,6115.02,2025/12/6 22:38,2025/12/7 22:38,4,好评！,2025-12-01
O00000210,U003209,P001072,1,2025/10/10 22:38,已完成,信用卡,3332.49,3102.42,424.19,2678.23,2025/10/15 22:38,2025/10/18 22:38,4,下次还会购买,2025-10-10
O00000211,U001739,P000783,3,2026/2/21 22:38,已完成,微信支付,708.4,1885.54,379.73,1505.81,2026/2/23 22:38,2026/2/26 22:38,4,物美价廉,2026-02-21
O00000212,U002150,P000796,5,2026/1/2 22:38,已完成,微信支付,448.08,2178.06,175.46,2002.6,2026/1/7 22:38,2026/1/8 22:38,4,物美价廉,2026-01-02
O00000213,U001200,P000381,2,2025/12/8 22:38,待付款,花呗,139.96,240.54,44.69,195.85,,,,,2025-12-08
O00000214,U001830,P001274,2,2025/10/29 22:38,已收货,银行卡,837.03,1510.49,177.94,1332.55,2025/11/3 22:38,2025/11/4 22:38,,,2025-10-29
O00000215,U004903,P001185,4,2025/9/10 22:38,已收货,微信支付,830.61,2857.26,22.4,2834.86,2025/9/12 22:38,2025/9/15 22:38,,,2025-09-10
O00000216,U004521,P001124,2,2025/10/7 22:38,已付款,花呗,4505.67,8026.03,795.01,7231.02,,,,,2025-10-07
O00000217,U002603,P001839,3,2026/2/18 22:38,已发货,支付宝,215.4,560.3,7.07,553.23,2026/2/21 22:38,,,,2026-02-18
O00000218,U001901,P001459,4,2025/11/21 22:38,已收货,信用卡,813.43,2990.2,572.34,2417.86,2025/11/24 22:38,2025/11/26 22:38,,,2025-11-21
O00000219,U001998,P000853,4,2026/1/18 22:38,已完成,支付宝,845.59,2915.75,764.53,2151.22,2026/1/22 22:38,2026/1/25 22:38,,,2026-01-18
O00000220,U001286,P001464,3,2025/9/17 22:38,已收货,信用卡,127.6,361.6,33.06,328.54,2025/9/19 22:38,2025/9/21 22:38,,,2025-09-17
O00000221,U003050,P001489,3,2026/1/24 22:38,已完成,银行卡,888.32,2539.87,759.96,1779.91,2026/1/29 22:38,2026/1/30 22:38,,,2026-01-24
O00000222,U004174,P000706,2,2025/12/27 22:38,已完成,微信支付,580.21,1120.35,27.87,1092.48,2026/1/1 22:38,2026/1/4 22:38,4,包装很好,2025-12-27
O00000223,U004112,P001078,2,2025/10/16 22:38,已取消,银行卡,5667.63,10893.47,668.25,10225.22,,,,,2025-10-16
O00000224,U003456,P000129,5,2026/2/14 22:38,已付款,微信支付,834.9,3825.64,282.74,3542.9,,,,,2026-02-14
O00000225,U002870,P001549,4,2026/1/4 22:38,已退款,微信支付,99.54,383.19,46.77,336.42,,,,,2026-01-04
O00000226,U001080,P000848,2,2025/10/9 22:38,已付款,支付宝,6518.27,12433.5,3353.27,9080.23,,,,,2025-10-09
O00000227,U000101,P001975,4,2025/9/11 22:38,已完成,信用卡,1338.2,5079.15,718.44,4360.71,2025/9/16 22:38,2025/9/19 22:38,5,,2025-09-11
O00000228,U000699,P000613,4,2026/1/30 22:38,已收货,支付宝,596.24,2158.47,331.94,1826.53,2026/2/1 22:38,2026/2/4 22:38,,,2026-01-30
O00000229,U002259,P000207,1,2025/10/6 22:38,已收货,银行卡,566.27,545.52,64.39,481.13,2025/10/8 22:38,2025/10/10 22:38,,,2025-10-06
O00000230,U004051,P000743,5,2025/9/16 22:38,已发货,花呗,3457.4,15793.99,4459.33,11334.66,2025/9/18 22:38,,,,2025-09-16
O00000231,U003920,P001836,1,2025/12/29 22:38,已完成,信用卡,1554.22,1416.56,83.7,1332.86,2026/1/1 22:38,2026/1/2 22:38,5,好评！,2025-12-29
O00000232,U003166,P000852,5,2026/1/17 22:38,已收货,银行卡,759.23,3427.01,138.1,3288.91,2026/1/19 22:38,2026/1/22 22:38,,,2026-01-17
O00000233,U003512,P000127,1,2025/10/24 22:38,已完成,银行卡,389.48,364.36,100.09,264.27,2025/10/28 22:38,2025/10/29 22:38,4,包装很好,2025-10-24
O00000234,U002824,P000510,1,2025/11/2 22:38,已取消,支付宝,325.5,277.82,65.15,212.67,,,,,2025-11-02
O00000235,U000501,P001334,4,2026/2/1 22:38,已收货,花呗,6193.74,23035.2,3787.48,19247.72,2026/2/4 22:38,2026/2/6 22:38,,,2026-02-01
O00000236,U001971,P000498,4,2025/10/31 22:38,已收货,微信支付,3139.35,11647.07,496.43,11150.64,2025/11/2 22:38,2025/11/5 22:38,,,2025-10-31
O00000237,U002845,P000846,1,2025/11/19 22:38,已付款,花呗,318.89,286.95,42.32,244.63,,,,,2025-11-19
O00000238,U000910,P000707,3,2025/12/13 22:38,已完成,信用卡,55.13,148.57,29.43,119.14,2025/12/18 22:38,2025/12/19 22:38,5,包装很好,2025-12-13
O00000239,U002802,P000847,1,2026/2/16 22:38,已收货,花呗,7887.22,7264.62,151.14,7113.48,2026/2/20 22:38,2026/2/22 22:38,,,2026-02-16
O00000240,U000740,P000364,5,2025/9/8 22:38,已完成,微信支付,267.17,1261.02,237.47,1023.55,2025/9/9 22:38,2025/9/10 22:38,4,物美价廉,2025-09-08
O00000241,U000868,P000768,3,2026/2/3 22:38,已收货,信用卡,197.17,514.24,26.27,487.97,2026/2/4 22:38,2026/2/6 22:38,,,2026-02-03
O00000242,U001805,P000689,3,2025/12/19 22:38,已付款,微信支付,1544.69,4036.72,808.9,3227.82,,,,,2025-12-19
O00000243,U003212,P001606,1,2026/2/25 22:38,已收货,银行卡,977.66,964.31,185.63,778.68,2026/2/27 22:38,2026/3/1 22:38,,,2026-02-25
O00000244,U002826,P001161,5,2026/1/23 22:38,已完成,微信支付,974.78,4371.08,229.23,4141.85,2026/1/25 22:38,2026/1/27 22:38,4,包装很好,2026-01-23
O00000245,U001196,P000171,5,2026/2/23 22:38,已发货,微信支付,500.88,2227.95,358.25,1869.7,2026/2/25 22:38,,,,2026-02-23
O00000246,U001723,P001261,2,2026/3/1 22:38,已发货,银行卡,466.74,852.63,168.12,684.51,2026/3/4 22:38,,,,2026-03-01
O00000247,U002440,P001985,1,2025/10/29 22:38,已完成,微信支付,1545.34,1495.02,318.96,1176.06,2025/11/2 22:38,2025/11/4 22:38,,,2025-10-29
O00000248,U000683,P001894,2,2025/9/19 22:38,已发货,支付宝,258.01,494.59,133.24,361.35,2025/9/22 22:38,,,,2025-09-19
O00000249,U002672,P001216,5,2025/9/9 22:38,已收货,支付宝,752.46,3641.96,857.58,2784.38,2025/9/14 22:38,2025/9/16 22:38,,,2025-09-09
O00000250,U000857,P001773,1,2026/1/16 22:38,已完成,花呗,170.98,165.24,26.57,138.67,2026/1/18 22:38,2026/1/19 22:38,4,物美价廉,2026-01-16
O00000251,U000973,P000935,4,2026/2/3 22:38,已收货,微信支付,598.08,2306.35,392.49,1913.86,2026/2/7 22:38,2026/2/9 22:38,,,2026-02-03
O00000252,U001603,P001631,4,2025/9/25 22:38,已完成,微信支付,1065.35,4051.33,582.64,3468.69,2025/9/30 22:38,2025/10/3 22:38,4,包装很好,2025-09-25
O00000253,U000713,P001508,2,2026/2/27 22:38,已完成,花呗,2074.79,3693.35,452.95,3240.4,2026/3/2 22:38,2026/3/4 22:38,,,2026-02-27
O00000254,U000424,P001789,1,2025/11/28 22:38,已完成,支付宝,360.65,325.8,42.44,283.36,2025/11/30 22:38,2025/12/2 22:38,4,好评！,2025-11-28
O00000255,U003146,P001317,3,2025/9/15 22:38,已完成,微信支付,391.48,1130.25,124.64,1005.61,2025/9/19 22:38,2025/9/20 22:38,4,好评！,2025-09-15
O00000256,U000814,P000282,4,2025/12/2 22:38,已付款,支付宝,1680.18,6275.27,955.47,5319.8,,,,,2025-12-02
O00000257,U003539,P000930,1,2026/1/22 22:38,已退款,微信支付,731.94,628.82,47.59,581.23,,,,,2026-01-22
O00000258,U002140,P000086,4,2025/11/29 22:38,已付款,银行卡,782.71,3100.78,291.75,2809.03,,,,,2025-11-29
O00000259,U003144,P000036,1,2025/11/2 22:38,已取消,支付宝,1554.83,1500.22,74.07,1426.15,,,,,2025-11-02
O00000260,U000232,P001582,1,2025/10/31 22:38,已退款,银行卡,7469.01,7275.2,221.32,7053.88,,,,,2025-10-31
O00000261,U002184,P001856,2,2025/11/22 22:38,已发货,花呗,2189.34,4368.77,1003.82,3364.95,2025/11/23 22:38,,,,2025-11-22
O00000262,U000187,P000465,5,2025/11/8 22:38,已完成,信用卡,656.25,3095.46,593.54,2501.92,2025/11/12 22:38,2025/11/15 22:38,4,好评！,2025-11-08
O00000263,U002084,P000714,5,2025/11/16 22:38,已付款,银行卡,151.66,706.79,192.52,514.27,,,,,2025-11-16
O00000264,U003936,P001792,1,2026/1/3 22:38,已完成,银行卡,1048.8,963.19,48.19,915.0,2026/1/6 22:38,2026/1/8 22:38,5,包装很好,2026-01-03
O00000265,U002541,P001649,1,2025/10/9 22:38,已发货,支付宝,940.22,883.98,36.73,847.25,2025/10/10 22:38,,,,2025-10-09
O00000266,U004696,P001946,4,2026/2/4 22:38,已取消,花呗,880.79,3358.66,974.95,2383.71,,,,,2026-02-04
O00000267,U000016,P001546,1,2025/11/7 22:38,已完成,微信支付,1869.54,1630.2,320.67,1309.53,2025/11/11 22:38,2025/11/13 22:38,4,好评！,2025-11-07
O00000268,U004663,P000761,1,2026/2/15 22:38,已完成,支付宝,831.26,778.47,67.61,710.86,2026/2/16 22:38,2026/2/18 22:38,5,好评！,2026-02-15
O00000269,U000662,P001483,5,2026/2/26 22:38,已取消,信用卡,50.48,236.8,31.3,205.5,,,,,2026-02-26
O00000270,U003697,P000031,4,2025/12/21 22:38,已完成,微信支付,5803.87,20636.41,1692.28,18944.13,2025/12/23 22:38,2025/12/25 22:38,4,,2025-12-21
O00000271,U003583,P001618,3,2025/9/13 22:38,已收货,花呗,466.17,1205.24,2.83,1202.41,2025/9/18 22:38,2025/9/20 22:38,,,2025-09-13
O00000272,U000396,P001338,4,2026/1/1 22:38,已发货,信用卡,5546.03,19199.87,4123.45,15076.42,2026/1/4 22:38,,,,2026-01-01
O00000273,U002504,P001308,5,2025/12/31 22:38,已收货,银行卡,557.32,2587.87,593.89,1993.98,2026/1/3 22:38,2026/1/5 22:38,,,2025-12-31
O00000274,U001545,P000419,2,2026/2/17 22:38,已完成,信用卡,361.96,616.69,116.35,500.34,2026/2/18 22:38,2026/2/20 22:38,,,2026-02-17
O00000275,U004692,P001280,1,2026/2/25 22:38,已完成,支付宝,227.9,200.78,57.09,143.69,2026/2/26 22:38,2026/2/27 22:38,4,物美价廉,2026-02-25
O00000276,U001560,P001905,4,2025/11/24 22:38,已发货,微信支付,846.48,3360.83,3.3,3357.53,2025/11/27 22:38,,,,2025-11-24
O00000277,U004656,P000723,4,2026/1/31 22:38,已收货,微信支付,2071.92,7984.3,2034.16,5950.14,2026/2/3 22:38,2026/2/6 22:38,,,2026-01-31
O00000278,U001286,P001526,4,2025/10/27 22:38,已收货,银行卡,390.15,1507.93,145.69,1362.24,2025/10/28 22:38,2025/10/31 22:38,,,2025-10-27
O00000279,U001984,P001721,4,2025/11/23 22:38,已收货,花呗,627.66,2149.67,377.06,1772.61,2025/11/27 22:38,2025/11/29 22:38,,,2025-11-23
O00000280,U003671,P000589,1,2025/9/8 22:38,已收货,微信支付,446.7,391.43,76.11,315.32,2025/9/12 22:38,2025/9/13 22:38,,,2025-09-08
O00000281,U001384,P000916,1,2025/12/31 22:38,已发货,银行卡,3310.29,3049.9,2.15,3047.75,2026/1/3 22:38,,,,2025-12-31
O00000282,U000399,P001572,1,2025/10/29 22:38,已收货,花呗,235.04,230.59,67.21,163.38,2025/11/2 22:38,2025/11/3 22:38,,,2025-10-29
O00000283,U002334,P000063,5,2025/9/26 22:38,已取消,花呗,903.75,4177.21,615.18,3562.03,,,,,2025-09-26
O00000284,U002843,P001094,1,2025/10/2 22:38,已付款,花呗,891.14,819.6,200.24,619.36,,,,,2025-10-02
O00000285,U004322,P001964,3,2026/1/19 22:38,已完成,信用卡,414.85,1063.33,284.65,778.68,2026/1/22 22:38,2026/1/24 22:38,5,包装很好,2026-01-19
O00000286,U001141,P000653,5,2026/1/13 22:38,已完成,微信支付,984.23,4917.1,1222.94,3694.16,2026/1/15 22:38,2026/1/18 22:38,5,物美价廉,2026-01-13
O00000287,U001802,P000417,1,2026/2/12 22:38,已收货,花呗,773.09,690.98,31.53,659.45,2026/2/15 22:38,2026/2/16 22:38,,,2026-02-12
O00000288,U000457,P001651,4,2025/11/3 22:38,已付款,花呗,249.14,924.81,221.14,703.67,,,,,2025-11-03
O00000289,U002766,P000434,2,2025/11/27 22:38,已取消,微信支付,258.76,483.12,99.72,383.4,,,,,2025-11-27
O00000290,U003713,P001965,3,2026/2/13 22:38,已收货,花呗,638.42,1724.02,93.75,1630.27,2026/2/14 22:38,2026/2/16 22:38,,,2026-02-13
O00000291,U002634,P000183,5,2025/9/13 22:38,已收货,信用卡,637.32,3023.42,577.05,2446.37,2025/9/16 22:38,2025/9/18 22:38,,,2025-09-13
O00000292,U000041,P001586,3,2026/2/8 22:38,已收货,银行卡,754.32,2234.25,203.77,2030.48,2026/2/12 22:38,2026/2/15 22:38,,,2026-02-08
O00000293,U003162,P000852,5,2025/12/28 22:38,已完成,信用卡,759.23,3730.96,598.6,3132.36,2025/12/31 22:38,2026/1/1 22:38,,,2025-12-28
O00000294,U000939,P000564,5,2025/11/13 22:38,已发货,银行卡,644.21,3116.03,617.58,2498.45,2025/11/17 22:38,,,,2025-11-13
O00000295,U004509,P001839,4,2025/9/24 22:38,已完成,微信支付,215.4,756.47,27.33,729.14,2025/9/25 22:38,2025/9/26 22:38,5,下次还会购买,2025-09-24
O00000296,U001533,P001451,3,2025/10/24 22:38,已发货,微信支付,929.82,2741.81,518.55,2223.26,2025/10/29 22:38,,,,2025-10-24
O00000297,U003273,P000343,4,2025/10/25 22:38,已收货,银行卡,956.22,3706.27,222.16,3484.11,2025/10/27 22:38,2025/10/30 22:38,,,2025-10-25
O00000298,U002853,P000394,1,2026/1/31 22:38,已取消,银行卡,270.35,263.85,64.51,199.34,,,,,2026-01-31
O00000299,U000508,P000106,4,2025/12/17 22:38,已完成,微信支付,858.74,3149.43,347.68,2801.75,2025/12/19 22:38,2025/12/22 22:38,4,物美价廉,2025-12-17
O00000300,U002042,P001102,2,2025/12/30 22:38,已完成,信用卡,54.53,108.15,2.46,105.69,2026/1/1 22:38,2026/1/2 22:38,5,物美价廉,2025-12-30
O00000301,U002198,P000370,4,2025/10/18 22:38,已完成,花呗,809.64,2967.82,730.26,2237.56,2025/10/23 22:38,2025/10/25 22:38,5,物美价廉,2025-10-18
O00000302,U001624,P001840,3,2026/2/8 22:38,已发货,支付宝,622.29,1731.29,317.77,1413.52,2026/2/9 22:38,,,,2026-02-08
O00000303,U001247,P001220,3,2025/12/12 22:38,已完成,支付宝,996.87,2707.81,566.79,2141.02,2025/12/13 22:38,2025/12/14 22:38,4,下次还会购买,2025-12-12
O00000304,U002237,P000846,4,2025/11/14 22:38,已完成,信用卡,318.89,1089.56,238.16,851.4,2025/11/18 22:38,2025/11/19 22:38,5,下次还会购买,2025-11-14
O00000305,U002439,P000381,3,2025/12/24 22:38,已完成,微信支付,139.96,381.9,66.42,315.48,2025/12/26 22:38,2025/12/27 22:38,5,包装很好,2025-12-24
O00000306,U001251,P000105,2,2026/1/31 22:38,已退款,支付宝,158.43,294.04,34.03,260.01,,,,,2026-01-31
O00000307,U000603,P000373,1,2025/11/23 22:38,已完成,银行卡,648.2,582.85,124.42,458.43,2025/11/25 22:38,2025/11/28 22:38,4,,2025-11-23
O00000308,U001132,P001276,1,2025/12/20 22:38,已收货,支付宝,566.43,492.54,145.18,347.36,2025/12/24 22:38,2025/12/25 22:38,,,2025-12-20
O00000309,U002218,P001463,3,2026/1/14 22:38,已完成,微信支付,168.71,448.05,66.2,381.85,2026/1/18 22:38,2026/1/19 22:38,4,好评！,2026-01-14
O00000310,U002786,P001066,3,2025/9/29 22:38,已完成,银行卡,630.72,1817.17,222.38,1594.79,2025/10/1 22:38,2025/10/3 22:38,,,2025-09-29
O00000311,U003961,P001021,1,2025/9/15 22:38,已完成,微信支付,642.65,626.02,139.68,486.34,2025/9/17 22:38,2025/9/19 22:38,5,,2025-09-15
O00000312,U003884,P001503,2,2025/11/16 22:38,已收货,信用卡,517.67,937.79,125.08,812.71,2025/11/18 22:38,2025/11/21 22:38,,,2025-11-16
O00000313,U003846,P000220,4,2025/9/30 22:38,已收货,支付宝,1097.22,4133.99,1081.53,3052.46,2025/10/5 22:38,2025/10/7 22:38,,,2025-09-30
O00000314,U003076,P000031,1,2025/12/26 22:38,已完成,微信支付,5803.87,5505.18,1327.41,4177.77,2025/12/27 22:38,2025/12/29 22:38,,,2025-12-26
O00000315,U002431,P001438,1,2025/12/5 22:38,已收货,信用卡,88.68,79.14,20.4,58.74,2025/12/7 22:38,2025/12/10 22:38,,,2025-12-05
O00000316,U000231,P001350,1,2025/10/3 22:38,已收货,信用卡,5050.72,4375.05,1229.37,3145.68,2025/10/5 22:38,2025/10/7 22:38,,,2025-10-03
O00000317,U001550,P001512,3,2026/2/6 22:38,待付款,微信支付,817.76,2381.35,404.77,1976.58,,,,,2026-02-06
O00000318,U003972,P001261,3,2025/12/6 22:38,已完成,银行卡,466.74,1243.15,296.74,946.41,2025/12/8 22:38,2025/12/11 22:38,,,2025-12-06
O00000319,U003322,P000007,5,2026/2/4 22:38,已收货,花呗,44.3,218.35,30.92,187.43,2026/2/7 22:38,2026/2/9 22:38,,,2026-02-04
O00000320,U001147,P001440,1,2025/9/15 22:38,已取消,花呗,875.61,751.13,137.61,613.52,,,,,2025-09-15
O00000321,U003698,P000810,3,2026/2/15 22:38,已退款,微信支付,689.05,1767.93,417.31,1350.62,,,,,2026-02-15
O00000322,U003234,P001434,1,2025/11/28 22:38,已发货,信用卡,612.62,573.3,4.29,569.01,2025/12/2 22:38,,,,2025-11-28
O00000323,U000154,P001676,4,2026/2/11 22:38,已付款,支付宝,551.02,2041.01,338.83,1702.18,,,,,2026-02-11
O00000324,U003819,P001678,3,2026/1/2 22:38,已完成,信用卡,516.63,1418.24,267.97,1150.27,2026/1/4 22:38,2026/1/6 22:38,5,包装很好,2026-01-02
O00000325,U003047,P000809,1,2026/2/7 22:38,已发货,微信支付,585.26,508.11,73.39,434.72,2026/2/11 22:38,,,,2026-02-07
O00000326,U000312,P000043,3,2025/12/21 22:38,已收货,支付宝,3884.66,10259.65,981.08,9278.57,2025/12/22 22:38,2025/12/23 22:38,,,2025-12-21
O00000327,U001916,P001310,2,2025/10/25 22:38,待付款,银行卡,339.9,669.96,151.09,518.87,,,,,2025-10-25
O00000328,U001903,P000009,2,2025/9/28 22:38,已收货,微信支付,286.98,532.8,155.18,377.62,2025/10/3 22:38,2025/10/6 22:38,,,2025-09-28
O00000329,U001227,P001358,4,2025/11/13 22:38,已退款,信用卡,1544.3,5941.83,769.49,5172.34,,,,,2025-11-13
O00000330,U001411,P001428,5,2025/9/9 22:38,已付款,微信支付,1165.71,5021.44,913.09,4108.35,,,,,2025-09-09
O00000331,U001402,P001476,4,2026/2/15 22:38,已完成,花呗,1403.46,5005.8,632.3,4373.5,2026/2/16 22:38,2026/2/19 22:38,4,,2026-02-15
O00000332,U001495,P001049,1,2025/10/10 22:38,已完成,银行卡,803.75,745.62,36.96,708.66,2025/10/11 22:38,2025/10/13 22:38,5,物美价廉,2025-10-10
O00000333,U002906,P000502,2,2025/12/11 22:38,已完成,信用卡,5974.17,10212.36,346.85,9865.51,2025/12/12 22:38,2025/12/15 22:38,5,很满意,2025-12-11
O00000334,U003534,P000131,3,2025/12/10 22:38,已完成,微信支付,137.64,389.97,63.08,326.89,2025/12/11 22:38,2025/12/13 22:38,,,2025-12-10
