user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score
U000359,34,女,云南,郑州,2021/11/13 22:38,银牌会员,6120.47,662
U000360,25,女,湖北,武汉,2021/5/2 22:38,金牌会员,1800.3,512
U000361,36,女,河南,上海,2024/10/7 22:38,金牌会员,229.8,747
U000362,44,男,江西,深圳,2025/2/28 22:38,银牌会员,4067.44,600
U000363,31,女,湖南,南京,2023/10/25 22:38,银牌会员,9004.61,635
U000364,35,男,山东,郑州,2023/5/16 22:38,银牌会员,2633.66,674
U000365,37,女,广东,济南,2023/5/25 22:38,普通会员,4802.44,607
U000366,28,女,安徽,苏州,2024/11/23 22:38,普通会员,11514.11,710
U000367,33,男,山东,深圳,2021/3/31 22:38,普通会员,7795.97,561
U000368,32,男,河北,广州,2023/11/5 22:38,铜牌会员,1077.59,604
U000369,32,女,重庆,苏州,2025/10/6 22:38,铜牌会员,6609.73,748
U000370,25,女,广东,西安,2025/3/3 22:38,钻石会员,3484.7,652
U000371,32,女,湖北,郑州,2023/12/20 22:38,铜牌会员,6851.45,565
U000372,35,女,湖北,合肥,2026/1/30 22:38,银牌会员,3411.19,656
U000373,43,女,湖南,广州,2023/11/27 22:38,银牌会员,684.59,682
U000374,39,女,辽宁,杭州,2024/8/9 22:38,普通会员,4218.8,523
U000375,49,男,河南,青岛,2021/9/12 22:38,普通会员,3387.69,782
U000376,25,男,陕西,福州,2021/9/10 22:38,铜牌会员,3648.24,793
U000377,38,女,四川,济南,2023/7/18 22:38,银牌会员,10555.79,659
U000378,33,女,四川,武汉,2024/6/29 22:38,钻石会员,11261.22,633
U000379,49,女,河南,广州,2023/9/21 22:38,铜牌会员,3021.44,651
U000380,25,男,上海,天津,2022/3/10 22:38,金牌会员,3041.57,721
U000381,25,男,云南,厦门,2021/12/30 22:38,铜牌会员,3619.96,686
U000382,27,男,河南,长沙,2021/9/13 22:38,银牌会员,3665.57,669
U000383,18,男,广西,合肥,2022/12/23 22:38,银牌会员,15017.53,760
U000384,27,男,辽宁,深圳,2022/5/20 22:38,普通会员,5240.55,740
U000385,25,女,河北,广州,2022/1/24 22:38,普通会员,1624.89,573
U000386,33,男,陕西,厦门,2023/5/14 22:38,普通会员,3791.49,720
U000387,34,女,江西,广州,2025/3/23 22:38,铜牌会员,4933.88,742
U000388,47,男,浙江,天津,2025/1/11 22:38,银牌会员,5105.09,672
U000389,39,女,上海,郑州,2024/6/6 22:38,普通会员,4400.45,697
U000390,27,男,云南,天津,2024/11/15 22:38,银牌会员,978.47,625
U000391,24,男,重庆,郑州,2025/10/7 22:38,铜牌会员,170.85,553
U000392,35,男,河南,厦门,2022/11/5 22:38,银牌会员,2061.26,800
U000393,21,女,福建,济南,2021/12/20 22:38,银牌会员,2788.91,542
U000394,46,女,陕西,厦门,2023/1/20 22:38,银牌会员,318.98,784
U000395,41,女,安徽,重庆,2025/10/2 22:38,铜牌会员,8436.11,644
U000396,28,男,福建,成都,2021/11/25 22:38,铜牌会员,2108.56,749
U000397,18,女,辽宁,重庆,2024/5/2 22:38,金牌会员,12245.73,651
U000398,42,男,河北,济南,2025/10/9 22:38,普通会员,838.6,724
U000399,31,男,山东,北京,2025/10/24 22:38,铜牌会员,293.1,685
U000400,41,女,广西,重庆,2022/10/26 22:38,普通会员,3291.95,596
U000401,19,女,上海,上海,2023/6/3 22:38,银牌会员,1048.23,660
U000402,27,男,山西,武汉,2023/4/11 22:38,银牌会员,13854.89,638
U000403,32,男,重庆,上海,2021/4/24 22:38,银牌会员,51.78,701
U000404,32,女,广西,重庆,2023/2/12 22:38,铜牌会员,2660.41,661
U000405,28,男,江苏,西安,2025/3/18 22:38,普通会员,13069.23,672
U000406,36,男,辽宁,合肥,2025/10/10 22:38,金牌会员,2425.94,567
U000407,23,女,重庆,杭州,2023/3/31 22:38,铜牌会员,488.67,547
U000408,30,女,河北,南京,2025/8/23 22:38,铜牌会员,1804.1,655
U000409,32,女,福建,北京,2021/4/27 22:38,银牌会员,3445.88,664
U000410,36,女,广东,郑州,2025/1/19 22:38,普通会员,1023.77,565
U000411,37,女,重庆,郑州,2025/9/16 22:38,普通会员,3142.06,695
U000412,23,男,江西,天津,2022/10/4 22:38,铜牌会员,9049.92,699
U000413,19,女,云南,苏州,2025/9/17 22:38,普通会员,10302.82,662
U000414,42,男,浙江,郑州,2022/4/23 22:38,普通会员,252.58,651
U000415,34,男,辽宁,重庆,2021/4/5 22:38,金牌会员,877.15,548
U000416,26,女,重庆,杭州,2024/10/10 22:38,铜牌会员,1609.92,547
U000417,44,男,江苏,杭州,2023/10/31 22:38,铜牌会员,4517.69,681
U000418,32,男,浙江,南京,2025/6/3 22:38,银牌会员,2239.21,583
U000419,41,男,湖北,厦门,2022/11/25 22:38,钻石会员,9290.81,589
U000420,32,男,浙江,宁波,2024/9/17 22:38,普通会员,6305.75,672
U000421,48,女,浙江,济南,2022/11/6 22:38,金牌会员,529.34,800
U000422,46,女,福建,长沙,2022/10/5 22:38,银牌会员,4898.25,618
U000423,30,女,山西,济南,2025/11/14 22:38,普通会员,599.62,800
U000424,39,男,山东,天津,2022/8/15 22:38,铜牌会员,1472.09,643
U000425,37,男,安徽,上海,2025/8/20 22:38,铜牌会员,979.29,695
U000426,42,男,福建,济南,2023/9/29 22:38,银牌会员,950.13,726
U000427,24,男,四川,苏州,2022/5/29 22:38,普通会员,4790.72,732
U000428,37,男,安徽,南京,2022/10/27 22:38,铜牌会员,4146.04,677
U000429,40,女,北京,天津,2022/12/4 22:38,银牌会员,968.09,631
U000430,18,女,江西,南京,2023/3/1 22:38,铜牌会员,23113.01,716
U000431,22,女,北京,青岛,2024/4/27 22:38,金牌会员,2739.49,683
U000432,18,男,安徽,苏州,2024/8/18 22:38,金牌会员,510.55,615
U000433,29,女,山西,合肥,2024/12/12 22:38,铜牌会员,642.4,762
U000434,37,男,福建,上海,2022/5/4 22:38,钻石会员,4384.07,686
U000435,44,男,四川,天津,2022/1/29 22:38,普通会员,19332.72,590
U000436,32,女,广西,郑州,2024/5/1 22:38,普通会员,4242.59,580
U000437,45,女,山西,深圳,2024/10/3 22:38,铜牌会员,14883.72,800
U000438,20,男,湖南,厦门,2024/8/9 22:38,银牌会员,2936.13,610
U000439,18,男,安徽,苏州,2023/11/16 22:38,银牌会员,2862.1,710
U000440,31,男,江苏,武汉,2025/5/11 22:38,铜牌会员,3465.81,680
U000441,35,女,重庆,重庆,2022/4/30 22:38,普通会员,5977.14,707
U000442,31,女,四川,西安,2022/6/23 22:38,普通会员,2291.29,800
U000443,18,女,河南,福州,2024/5/30 22:38,金牌会员,9971.31,729
U000444,31,男,陕西,天津,2023/7/13 22:38,金牌会员,148.59,716
U000445,21,男,浙江,北京,2024/4/27 22:38,银牌会员,2896.99,634
U000446,37,女,河北,重庆,2021/11/17 22:38,银牌会员,3576.88,596
U000447,34,女,上海,上海,2025/9/8 22:38,银牌会员,4670.14,800
U000448,24,男,云南,天津,2026/1/15 22:38,普通会员,1615.32,646
U000449,27,女,广东,合肥,2023/7/11 22:38,铜牌会员,2788.54,641
U000450,23,女,浙江,杭州,2022/8/11 22:38,银牌会员,3313.46,673
U000451,31,女,浙江,深圳,2022/12/8 22:38,铜牌会员,5806.32,665
U000452,39,女,上海,南京,2025/7/14 22:38,普通会员,7426.03,777
U000453,24,女,江苏,深圳,2025/9/6 22:38,钻石会员,6693.76,693
U000454,36,女,重庆,成都,2023/1/29 22:38,金牌会员,2089.58,545
U000455,27,女,辽宁,北京,2024/11/24 22:38,铜牌会员,37532.72,597
U000456,25,男,浙江,福州,2023/4/4 22:38,银牌会员,9441.31,650
U000457,31,男,江西,长沙,2024/8/9 22:38,金牌会员,1505.68,732
U000458,23,男,湖南,重庆,2025/5/8 22:38,普通会员,1085.22,528
U000459,27,女,河北,青岛,2024/2/20 22:38,铜牌会员,1884.54,689
U000460,22,男,广东,武汉,2025/9/16 22:38,铜牌会员,3010.55,708
U000461,47,女,浙江,南京,2024/9/21 22:38,铜牌会员,9512.32,720
U000462,32,男,浙江,苏州,2024/1/9 22:38,金牌会员,7533.56,643
U000463,26,男,北京,合肥,2024/6/30 22:38,铜牌会员,9527.31,733
U000464,33,女,上海,深圳,2025/3/17 22:38,普通会员,1586.98,584
U000465,31,男,安徽,济南,2023/8/21 22:38,普通会员,4500.38,725
U000466,30,男,江苏,深圳,2021/6/2 22:38,普通会员,1665.13,645
U000467,36,男,山西,杭州,2023/1/18 22:38,铜牌会员,577.18,653
U000468,38,女,河南,成都,2022/2/24 22:38,银牌会员,5763.2,652
U000469,27,男,山西,重庆,2024/5/25 22:38,普通会员,771.57,702
U000470,27,女,云南,厦门,2022/8/31 22:38,银牌会员,5508.55,561
U000471,29,女,河南,宁波,2021/7/27 22:38,银牌会员,5220.11,720
U000472,18,男,广东,宁波,2022/6/5 22:38,铜牌会员,8310.2,719
U000473,19,男,山东,厦门,2023/2/16 22:38,银牌会员,751.53,625
U000474,42,男,湖南,广州,2026/1/18 22:38,银牌会员,7650.37,650
U000475,45,女,浙江,西安,2022/5/8 22:38,铜牌会员,36157.23,581
U000476,30,男,四川,郑州,2021/7/6 22:38,铜牌会员,9520.47,557
U000477,36,男,山西,北京,2022/12/26 22:38,银牌会员,6967.85,665
U000478,34,女,云南,郑州,2024/5/31 22:38,钻石会员,5425.99,666
U000479,56,女,广西,天津,2022/5/17 22:38,铜牌会员,2739.02,623
U000480,40,男,上海,宁波,2025/7/6 22:38,铜牌会员,6555.94,550
U000481,30,男,河北,武汉,2025/5/4 22:38,铜牌会员,6440.0,686
U000482,24,女,云南,西安,2024/8/11 22:38,普通会员,4991.55,621
U000483,19,女,山西,武汉,2025/6/12 22:38,银牌会员,7955.0,590
U000484,33,女,河北,武汉,2025/6/29 22:38,铜牌会员,2977.96,752
U000485,25,女,广西,南京,2021/12/6 22:38,普通会员,646.29,571
U000486,20,女,重庆,北京,2022/12/28 22:38,铜牌会员,4094.32,694
U000487,26,女,广东,长沙,2025/3/22 22:38,普通会员,1539.72,530
U000488,23,女,山东,成都,2024/7/26 22:38,铜牌会员,2426.06,535
U000489,45,男,广西,青岛,2024/7/6 22:38,普通会员,87.84,688
U000490,39,女,山西,广州,2022/9/14 22:38,普通会员,2412.73,623
U000491,31,男,广东,郑州,2024/11/29 22:38,金牌会员,8272.21,556
U000492,43,男,湖北,厦门,2022/1/26 22:38,金牌会员,3912.32,725
U000493,32,女,重庆,厦门,2024/3/3 22:38,普通会员,49.24,679
U000494,25,男,陕西,天津,2024/12/14 22:38,铜牌会员,3172.92,479
U000495,44,女,云南,长沙,2022/3/29 22:38,铜牌会员,1722.68,726
U000496,36,男,四川,上海,2022/7/16 22:38,铜牌会员,3246.14,564
U000497,23,女,江西,上海,2021/4/24 22:38,铜牌会员,2593.39,513
U000498,30,女,四川,北京,2024/8/12 22:38,铜牌会员,13439.71,584
U000499,24,女,重庆,厦门,2023/4/5 22:38,银牌会员,210.25,646
U000500,20,男,上海,济南,2023/5/10 22:38,普通会员,5753.55,656
U000501,39,男,安徽,杭州,2024/9/7 22:38,普通会员,9519.94,519
U000502,47,女,河北,武汉,2021/5/8 22:38,银牌会员,16000.1,536
U000503,20,男,上海,杭州,2025/10/22 22:38,银牌会员,977.86,589
U000504,36,女,广东,上海,2025/7/29 22:38,铜牌会员,3789.01,594
U000505,26,女,广东,西安,2022/7/15 22:38,铜牌会员,222.84,710
U000506,28,男,四川,杭州,2023/9/20 22:38,铜牌会员,3457.58,616
U000507,27,男,福建,广州,2021/6/11 22:38,铜牌会员,670.28,709
U000508,25,男,广东,合肥,2024/7/17 22:38,铜牌会员,9097.61,737
U000509,32,女,江西,上海,2025/11/5 22:38,铜牌会员,604.46,694
U000510,25,男,云南,郑州,2026/1/27 22:38,铜牌会员,3600.42,404
U000511,34,男,陕西,长沙,2024/3/22 22:38,银牌会员,3681.28,625
U000512,31,男,山东,厦门,2021/10/8 22:38,银牌会员,17815.73,636
U000513,30,女,浙江,厦门,2025/5/12 22:38,铜牌会员,5320.77,645
U000514,24,男,福建,重庆,2022/7/10 22:38,铜牌会员,1697.27,483
U000515,27,男,上海,武汉,2024/8/16 22:38,铜牌会员,1377.45,588
U000516,38,女,河北,天津,2025/3/10 22:38,铜牌会员,686.25,541
U000517,36,女,湖南,广州,2021/12/8 22:38,铜牌会员,7063.49,575
U000518,24,女,河北,深圳,2023/8/14 22:38,金牌会员,5868.13,629
U000519,32,男,湖南,厦门,2023/1/1 22:38,银牌会员,4706.47,590
U000520,38,男,广西,重庆,2022/2/19 22:38,金牌会员,208.49,581
U000521,18,女,湖北,杭州,2023/9/12 22:38,银牌会员,7194.87,634
U000522,36,男,四川,深圳,2022/12/13 22:38,钻石会员,5134.54,610
U000523,26,女,江西,上海,2026/1/15 22:38,银牌会员,16605.77,665
U000524,36,女,江苏,天津,2025/6/19 22:38,钻石会员,4423.99,616
U000525,25,男,重庆,天津,2025/9/2 22:38,普通会员,1811.68,524
U000526,18,女,云南,长沙,2022/3/21 22:38,普通会员,2402.46,567
U000527,18,女,陕西,成都,2025/4/4 22:38,银牌会员,966.96,623
U000528,32,男,重庆,南京,2023/1/13 22:38,钻石会员,6417.14,614
U000529,34,女,湖南,宁波,2025/11/22 22:38,铜牌会员,6150.24,536
U000530,24,男,北京,武汉,2021/5/31 22:38,普通会员,1119.78,704
U000531,37,男,江西,福州,2024/1/9 22:38,铜牌会员,862.78,674
U000532,18,男,陕西,青岛,2022/10/30 22:38,银牌会员,400.66,601
U000533,31,女,河南,苏州,2022/12/30 22:38,铜牌会员,12150.71,636
U000534,22,女,辽宁,成都,2025/4/6 22:38,银牌会员,1326.8,564
U000535,26,女,浙江,宁波,2023/9/7 22:38,钻石会员,2109.22,718
U000536,32,男,江西,西安,2025/5/18 22:38,金牌会员,1646.03,800
U000537,25,女,广西,广州,2025/11/10 22:38,铜牌会员,2668.98,598
U000538,28,男,湖北,宁波,2024/5/13 22:38,铜牌会员,6259.67,747
U000539,40,女,陕西,厦门,2024/1/19 22:38,铜牌会员,10224.07,581
U000540,27,男,河南,郑州,2021/8/18 22:38,铜牌会员,1008.13,607
U000541,38,男,北京,广州,2021/4/8 22:38,普通会员,5798.38,764
U000542,22,男,山西,长沙,2025/11/14 22:38,银牌会员,2173.66,640
U000543,36,女,江西,郑州,2024/2/2 22:38,铜牌会员,19693.68,704
U000544,43,男,安徽,天津,2024/11/30 22:38,金牌会员,1775.66,628
U000545,18,女,河北,青岛,2022/4/9 22:38,金牌会员,36.09,505
U000546,25,男,福建,长沙,2024/9/10 22:38,普通会员,3624.63,800
U000547,36,男,重庆,武汉,2022/5/10 22:38,钻石会员,816.9,632
U000548,30,女,山西,北京,2025/7/8 22:38,银牌会员,227.57,662
U000549,34,女,安徽,福州,2024/2/10 22:38,铜牌会员,5991.1,591
U000550,27,女,北京,宁波,2021/9/20 22:38,铜牌会员,6588.68,712
U000551,32,男,安徽,西安,2022/12/15 22:38,铜牌会员,3087.41,706
U000552,30,男,广东,杭州,2021/3/10 22:38,铜牌会员,5648.74,525
U000553,41,男,山西,福州,2023/10/25 22:38,银牌会员,3863.54,663
U000554,34,女,江西,青岛,2022/8/12 22:38,普通会员,4968.57,720
U000555,34,女,安徽,成都,2021/11/22 22:38,银牌会员,4540.42,746
U000556,28,女,福建,苏州,2025/3/24 22:38,铜牌会员,5480.42,701
U000557,28,女,河北,郑州,2024/10/7 22:38,普通会员,1113.41,708
U000558,28,男,重庆,广州,2021/3/31 22:38,银牌会员,1564.7,606
U000559,35,女,重庆,青岛,2025/3/8 22:38,银牌会员,2898.76,551
U000560,28,女,上海,成都,2021/8/10 22:38,铜牌会员,2954.11,625
U000561,34,女,辽宁,郑州,2021/7/19 22:38,普通会员,7445.22,549
U000562,48,男,广西,重庆,2025/2/6 22:38,金牌会员,2289.53,590
U000563,38,男,四川,福州,2023/10/13 22:38,银牌会员,886.7,589
U000564,29,男,江苏,南京,2025/12/15 22:38,普通会员,1448.19,574
U000565,41,男,广东,济南,2025/2/1 22:38,铜牌会员,1208.66,692
U000566,28,男,安徽,重庆,2021/12/18 22:38,铜牌会员,6577.5,568
U000567,18,男,陕西,广州,2024/3/25 22:38,普通会员,3177.6,796
U000568,23,女,湖南,济南,2021/9/15 22:38,银牌会员,6165.82,729
U000569,18,男,河南,青岛,2023/10/14 22:38,金牌会员,2691.15,745
U000570,29,男,浙江,郑州,2021/8/6 22:38,银牌会员,11024.37,594
U000571,32,男,上海,苏州,2022/5/4 22:38,普通会员,20528.13,666
U000572,45,女,重庆,福州,2021/4/1 22:38,金牌会员,5540.93,566
U000573,34,女,重庆,成都,2021/12/21 22:38,铜牌会员,9968.62,667
U000574,30,女,湖北,福州,2021/7/19 22:38,金牌会员,3545.7,508
U000575,38,男,辽宁,青岛,2024/9/13 22:38,普通会员,13637.76,734
U000576,18,女,上海,武汉,2024/8/6 22:38,铜牌会员,8906.66,598
U000577,33,男,山东,宁波,2025/3/14 22:38,银牌会员,24005.06,674
U000578,38,男,广西,杭州,2021/9/5 22:38,普通会员,4878.79,689
U000579,20,男,上海,福州,2022/2/28 22:38,银牌会员,7552.64,605
U000580,41,男,江苏,西安,2025/6/27 22:38,银牌会员,3913.92,586
U000581,34,男,山西,厦门,2023/12/13 22:38,普通会员,1499.58,640
U000582,28,女,山东,苏州,2021/3/15 22:38,银牌会员,2190.63,714
U000583,37,女,四川,长沙,2025/11/16 22:38,铜牌会员,11221.84,638
U000584,50,男,辽宁,成都,2021/4/12 22:38,普通会员,287.87,698
U000585,33,女,安徽,杭州,2023/6/16 22:38,钻石会员,4476.07,713
U000586,33,男,江西,天津,2024/11/5 22:38,金牌会员,2329.93,634
U000587,28,男,山西,青岛,2024/12/22 22:38,铜牌会员,2444.44,640
U000588,25,女,湖北,武汉,2021/7/7 22:38,铜牌会员,10795.51,661
U000589,38,女,浙江,杭州,2023/7/7 22:38,铜牌会员,9614.66,741
U000590,25,男,河北,苏州,2024/2/18 22:38,银牌会员,4567.0,622
U000591,32,男,湖北,苏州,2024/5/19 22:38,金牌会员,1593.59,741
U000592,28,女,山西,长沙,2021/6/29 22:38,铜牌会员,3226.13,670
U000593,35,女,江西,天津,2021/8/20 22:38,金牌会员,2623.72,591
U000594,34,女,上海,厦门,2021/3/17 22:38,铜牌会员,2181.82,646
U000595,40,男,江西,西安,2024/10/25 22:38,铜牌会员,542.3,560
U000596,27,男,山西,郑州,2024/11/4 22:38,金牌会员,3916.61,542
U000597,29,男,山东,西安,2025/12/17 22:38,铜牌会员,1796.47,698
U000598,24,男,上海,厦门,2022/5/24 22:38,铜牌会员,5405.94,713
U000599,28,女,江西,宁波,2025/1/4 22:38,银牌会员,1922.46,647
U000600,35,女,河北,上海,2023/11/10 22:38,铜牌会员,2820.81,653
U000601,38,男,北京,北京,2024/4/2 22:38,铜牌会员,268.9,603
U000602,24,女,陕西,青岛,2024/7/13 22:38,金牌会员,24489.71,663
U000603,38,女,湖北,长沙,2021/3/31 22:38,银牌会员,3542.42,800
U000604,42,男,四川,合肥,2025/9/14 22:38,金牌会员,122.68,730
U000605,35,女,辽宁,青岛,2021/10/4 22:38,铜牌会员,3896.04,643
U000606,47,女,四川,南京,2024/7/12 22:38,铜牌会员,10214.74,636
U000607,25,女,四川,南京,2024/2/15 22:38,钻石会员,7404.17,619
U000608,22,男,云南,宁波,2022/7/1 22:38,铜牌会员,6035.0,537
U000609,18,女,河南,福州,2023/3/28 22:38,普通会员,751.0,611
U000610,43,女,云南,深圳,2023/11/8 22:38,铜牌会员,5360.88,703
U000611,37,男,辽宁,武汉,2022/4/14 22:38,铜牌会员,7268.55,575
U000612,31,男,河南,杭州,2021/5/13 22:38,普通会员,4248.06,627
U000613,34,女,四川,苏州,2023/2/1 22:38,金牌会员,11162.92,560
U000614,22,男,四川,厦门,2024/3/27 22:38,钻石会员,1621.66,712
U000615,51,女,四川,北京,2025/12/9 22:38,银牌会员,1386.31,548
U000616,33,女,北京,青岛,2025/6/12 22:38,银牌会员,10184.58,697
U000617,32,男,广东,厦门,2024/8/18 22:38,金牌会员,4909.46,732
U000618,37,男,辽宁,重庆,2025/2/3 22:38,银牌会员,7.24,624
U000619,35,女,云南,厦门,2022/11/2 22:38,普通会员,2178.06,595
U000620,33,男,河北,厦门,2024/8/9 22:38,普通会员,9754.57,688
U000621,25,女,湖北,广州,2025/11/17 22:38,普通会员,138.5,778
U000622,35,女,湖北,郑州,2025/6/26 22:38,普通会员,16.27,757
U000623,47,女,河南,北京,2022/10/1 22:38,铜牌会员,1651.27,644
U000624,42,女,重庆,福州,2023/8/29 22:38,铜牌会员,12267.04,579
U000625,44,女,山东,武汉,2024/2/27 22:38,普通会员,11587.36,631
U000626,27,男,陕西,北京,2022/1/3 22:38,普通会员,3656.97,514
U000627,24,女,陕西,厦门,2021/9/7 22:38,铜牌会员,4028.63,605
U000628,30,女,江西,杭州,2024/5/2 22:38,铜牌会员,2017.4,686
U000629,32,男,湖北,西安,2023/8/25 22:38,银牌会员,1396.83,620
U000630,40,男,广西,成都,2022/9/11 22:38,普通会员,8443.0,601
U000631,18,女,山西,广州,2023/3/24 22:38,金牌会员,561.9,645
U000632,44,男,陕西,宁波,2025/6/12 22:38,钻石会员,3340.85,628
U000633,30,女,江苏,杭州,2023/12/8 22:38,银牌会员,5031.04,710
U000634,28,女,山东,成都,2022/11/11 22:38,银牌会员,547.29,543
U000635,23,男,湖北,广州,2025/1/10 22:38,金牌会员,3665.75,692
