user_id,total_spent,order_count,completed_orders,avg_order_amount,browse_count,click_count,favorite_count,cart_count,days_since_last_order,order_frequency,repurchase_indicator,purchase_intent,consumption_level,member_level_score
U000246,1788.98,2.0,0.0,700.16,7.0,0.0,0.0,2.0,999,0.0,0,0.1793,低,1
U000247,8863.51,5.0,5.0,1772.702,10.0,2.0,1.0,1.0,999,5.0,1,0.1182,中,2
U000248,7817.2,3.0,2.0,2605.733333333333,5.0,1.0,1.0,1.0,999,2.0,1,0.2041,中,2
U000249,13112.73,2.0,1.0,6556.365,0.0,1.0,1.0,1.0,999,1.0,0,0.1144,高,1
U000250,16091.38,3.0,2.0,5363.793333333333,4.0,0.0,1.0,0.0,999,2.0,1,0.1257,高,1
U000251,35625.91,3.0,1.0,11875.303333333335,3.0,1.0,2.0,0.0,999,1.0,0,0.2279,高,1
U000252,4758.719999999999,2.0,1.0,1160.75,3.0,1.0,0.0,0.0,999,1.0,0,0.1351,中,2
U000253,4745.71,4.0,1.0,1216.17,3.0,0.0,3.0,0.0,999,1.0,0,0.3111,中,4
U000254,9562.96,3.0,1.0,3187.653333333333,0.0,1.0,0.0,0.0,999,1.0,0,0.1383,中,2
U000255,4519.37,2.0,0.0,4298.58,3.0,0.0,1.0,1.0,999,0.0,0,0.246,中,1
U000256,7165.889999999999,2.0,0.0,3582.9449999999997,3.0,2.0,1.0,0.0,999,0.0,0,0.1213,中,3
U000257,3301.87,2.0,2.0,1650.935,2.0,3.0,1.0,1.0,999,2.0,1,0.2874,中,5
U000258,30172.73,4.0,1.0,6254.113333333334,4.0,2.0,0.0,1.0,999,1.0,0,0.2401,高,1
U000259,11682.130000000001,6.0,4.0,1947.0216666666668,2.0,1.0,2.0,1.0,999,4.0,1,0.3273,高,2
U000260,9766.77,3.0,3.0,3255.59,1.0,4.0,1.0,1.0,999,3.0,1,0.1103,中,5
U000261,26801.2,7.0,4.0,4869.886,3.0,2.0,0.0,1.0,999,4.0,1,0.3388,高,1
U000262,2545.46,1.0,1.0,2545.46,3.0,1.0,1.0,0.0,999,1.0,0,0.2383,低,2
U000263,12249.22,2.0,0.0,6124.61,4.0,3.0,1.0,0.0,999,0.0,0,0.3328,高,1
U000264,4769.97,5.0,3.0,953.994,6.0,1.0,1.0,0.0,999,3.0,1,0.3444,中,4
U000265,23043.78,1.0,1.0,23043.78,4.0,1.0,1.0,0.0,999,1.0,0,0.2497,高,5
U000266,6725.25,3.0,0.0,2241.75,4.0,2.0,1.0,0.0,999,0.0,0,0.1582,中,4
U000267,3878.9,3.0,1.0,1292.9666666666667,4.0,3.0,1.0,1.0,999,1.0,0,0.3743,中,2
U000268,12918.23,4.0,2.0,3455.983333333333,1.0,0.0,0.0,1.0,999,2.0,1,0.2678,高,2
U000269,7572.799999999999,2.0,2.0,3786.3999999999996,4.0,3.0,1.0,1.0,999,2.0,1,0.1622,中,1
U000270,5328.99,4.0,0.0,1745.7966666666664,3.0,1.0,0.0,0.0,999,0.0,0,0.2522,中,4
U000271,17862.370000000003,3.0,2.0,404.335,3.0,3.0,1.0,0.0,999,2.0,1,0.3165,高,4
U000272,4107.1,4.0,2.0,436.3866666666667,3.0,2.0,0.0,0.0,999,2.0,1,0.1542,中,2
U000273,2377.48,2.0,1.0,1977.7,2.0,2.0,2.0,2.0,999,1.0,0,0.2699,低,3
U000274,16933.600000000002,5.0,3.0,3628.7575,2.0,1.0,0.0,0.0,999,3.0,1,0.3185,高,1
U000275,2123.1000000000004,2.0,0.0,1061.5500000000002,2.0,1.0,0.0,1.0,999,0.0,0,0.184,低,2
U000276,8095.04,3.0,0.0,2698.346666666667,4.0,0.0,0.0,1.0,999,0.0,0,0.1447,中,3
U000277,18976.59,1.0,0.0,18976.59,4.0,2.0,1.0,0.0,999,0.0,0,0.2059,高,2
U000278,19329.01,6.0,4.0,3221.5016666666666,4.0,1.0,1.0,3.0,999,4.0,1,0.3374,高,2
U000279,4473.780000000001,5.0,3.0,516.97,2.0,1.0,1.0,0.0,999,3.0,1,0.3797,中,1
U000280,23483.31,4.0,2.0,5522.0,6.0,0.0,1.0,1.0,999,2.0,1,0.2758,高,4
U000281,1479.73,2.0,1.0,739.865,0.0,2.0,1.0,0.0,999,1.0,0,0.1785,低,4
U000282,9950.74,2.0,0.0,1202.01,3.0,2.0,1.0,0.0,999,0.0,0,0.1904,中,5
U000283,5152.25,3.0,0.0,1937.1399999999999,3.0,2.0,2.0,0.0,999,0.0,0,0.1667,中,3
U000284,2953.85,3.0,2.0,984.6166666666667,3.0,2.0,2.0,0.0,999,2.0,1,0.1035,低,2
U000285,4051.44,5.0,1.0,749.9000000000001,4.0,0.0,0.0,1.0,999,1.0,0,0.1787,中,2
U000286,22185.34,5.0,1.0,5027.935,4.0,4.0,0.0,0.0,999,1.0,0,0.2662,高,5
U000287,5685.860000000001,4.0,0.0,976.6133333333333,1.0,2.0,1.0,0.0,999,0.0,0,0.3927,中,3
U000288,2207.72,3.0,2.0,735.9066666666666,5.0,1.0,1.0,1.0,999,2.0,1,0.3401,低,3
U000289,3164.86,3.0,2.0,1054.9533333333334,7.0,2.0,0.0,0.0,999,2.0,1,0.3654,中,3
U000290,10717.99,4.0,1.0,3202.7533333333336,2.0,3.0,0.0,4.0,999,1.0,0,0.2185,高,4
U000291,8160.09,4.0,3.0,2664.9133333333334,6.0,2.0,2.0,0.0,999,3.0,1,0.2446,中,1
U000292,4454.24,3.0,1.0,1577.79,4.0,1.0,1.0,2.0,999,1.0,0,0.1634,中,1
U000293,5267.700000000001,5.0,0.0,1032.435,2.0,2.0,0.0,1.0,999,0.0,0,0.1123,中,3
U000294,5072.32,4.0,0.0,929.7600000000001,3.0,1.0,1.0,0.0,999,0.0,0,0.1543,中,4
U000295,15260.399999999998,3.0,1.0,5086.799999999999,1.0,2.0,0.0,0.0,999,1.0,0,0.3196,高,3
U000296,112.28,1.0,1.0,112.28,2.0,1.0,2.0,0.0,999,1.0,0,0.1735,低,2
U000297,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,999,0.0,0,0.2916,低,2
U000298,28089.32,4.0,1.0,13378.789999999999,4.0,0.0,2.0,1.0,999,1.0,0,0.2088,高,3
U000299,11472.6,1.0,0.0,11472.6,2.0,2.0,2.0,0.0,999,0.0,0,0.3652,高,3
U000300,2302.02,1.0,0.0,2302.02,3.0,3.0,1.0,1.0,999,0.0,0,0.3077,低,3
U000301,4340.01,4.0,3.0,1085.0025,3.0,3.0,0.0,0.0,999,3.0,1,0.2648,中,2
U000302,1683.87,2.0,2.0,841.935,1.0,2.0,0.0,1.0,999,2.0,1,0.3598,低,4
U000303,5261.31,4.0,2.0,1315.3275,4.0,4.0,1.0,0.0,999,2.0,1,0.1306,中,3
U000304,9678.3,3.0,0.0,5046.38,5.0,0.0,0.0,2.0,999,0.0,0,0.3847,中,3
U000305,6337.139999999999,4.0,2.0,1090.74,4.0,1.0,0.0,0.0,999,2.0,1,0.3542,中,1
U000306,4941.58,4.0,2.0,1247.3033333333333,2.0,0.0,0.0,0.0,999,2.0,1,0.322,中,2
U000307,2041.63,2.0,1.0,732.22,3.0,0.0,0.0,0.0,999,1.0,0,0.2023,低,4
U000308,5878.96,2.0,2.0,2939.48,3.0,2.0,2.0,0.0,999,2.0,1,0.3813,中,1
U000309,2432.56,2.0,2.0,1216.28,4.0,2.0,3.0,0.0,999,2.0,1,0.1256,低,2
U000310,9034.14,4.0,3.0,2258.535,2.0,1.0,2.0,0.0,999,3.0,1,0.1431,中,2
U000311,8417.2,5.0,2.0,1683.44,1.0,2.0,0.0,1.0,999,2.0,1,0.2239,中,3
U000312,19790.79,5.0,0.0,3958.1580000000004,0.0,2.0,0.0,0.0,999,0.0,0,0.1154,高,2
U000313,3830.4400000000005,3.0,1.0,1276.8133333333335,1.0,0.0,1.0,1.0,999,1.0,0,0.1319,中,1
U000314,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,999,0.0,0,0.1089,低,4
U000315,22869.67,3.0,1.0,2455.785,2.0,3.0,0.0,1.0,999,1.0,0,0.1264,高,3
U000316,15702.75,3.0,1.0,1341.205,2.0,2.0,0.0,1.0,999,1.0,0,0.2432,高,1
U000317,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,999,0.0,0,0.313,低,1
U000318,2815.94,2.0,0.0,1407.97,3.0,1.0,1.0,1.0,999,0.0,0,0.3703,低,5
U000319,3369.37,2.0,0.0,1684.685,1.0,4.0,1.0,1.0,999,0.0,0,0.2627,中,1
U000320,22599.620000000003,2.0,0.0,15420.11,2.0,1.0,1.0,0.0,999,0.0,0,0.101,高,3
U000321,3479.75,1.0,0.0,3479.75,1.0,1.0,1.0,0.0,999,0.0,0,0.3504,中,2
U000322,6541.72,3.0,2.0,2180.5733333333333,4.0,2.0,0.0,0.0,999,2.0,1,0.2462,中,4
U000323,8388.550000000001,4.0,0.0,3174.315,3.0,2.0,0.0,0.0,999,0.0,0,0.2671,中,3
U000324,880.36,1.0,0.0,880.36,1.0,2.0,0.0,0.0,999,0.0,0,0.1047,低,3
U000325,35539.92,6.0,2.0,15930.74,1.0,1.0,0.0,0.0,999,2.0,1,0.2963,高,1
U000326,29575.7,4.0,0.0,1155.05,3.0,1.0,0.0,0.0,999,0.0,0,0.3903,高,4
U000327,15566.52,3.0,0.0,4890.135,2.0,2.0,0.0,1.0,999,0.0,0,0.3278,高,2
U000328,25388.33,5.0,1.0,2663.0025,4.0,3.0,1.0,0.0,999,1.0,0,0.317,高,4
U000329,5986.8,5.0,3.0,588.1424999999999,6.0,0.0,1.0,2.0,999,3.0,1,0.2834,中,2
U000330,16759.11,5.0,0.0,3413.796666666667,5.0,2.0,4.0,2.0,999,0.0,0,0.1412,高,3
U000331,7752.55,2.0,2.0,3876.275,1.0,4.0,3.0,0.0,999,2.0,1,0.3294,中,1
U000332,5653.030000000001,2.0,1.0,2826.5150000000003,4.0,3.0,1.0,0.0,999,1.0,0,0.3272,中,3
U000333,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,999,0.0,0,0.1801,低,2
U000334,1134.69,3.0,1.0,378.23,2.0,1.0,0.0,1.0,999,1.0,0,0.2921,低,2
U000335,13740.22,5.0,1.0,2480.8075,3.0,1.0,0.0,3.0,999,1.0,0,0.2477,高,1
U000336,2028.26,3.0,1.0,981.685,3.0,3.0,0.0,2.0,999,1.0,0,0.2758,低,1
U000337,755.46,1.0,0.0,755.46,3.0,1.0,2.0,1.0,999,0.0,0,0.3502,低,1
U000338,1076.74,1.0,1.0,1076.74,3.0,0.0,0.0,0.0,999,1.0,0,0.2776,低,2
U000339,12644.68,5.0,1.0,2325.6925,6.0,1.0,0.0,0.0,999,1.0,0,0.3738,高,4
U000340,18215.03,6.0,3.0,3461.145,2.0,1.0,2.0,2.0,999,3.0,1,0.3932,高,2
U000341,13961.58,4.0,2.0,3490.395,4.0,2.0,0.0,1.0,999,2.0,1,0.1942,高,3
U000342,1009.48,1.0,0.0,1009.48,3.0,3.0,0.0,1.0,999,0.0,0,0.1582,低,1
U000343,25024.87,6.0,4.0,4100.858,2.0,2.0,2.0,0.0,999,4.0,1,0.3858,高,3
U000344,1510.26,1.0,1.0,1510.26,3.0,0.0,0.0,2.0,999,1.0,0,0.3482,低,2
U000345,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,999,0.0,0,0.3604,低,5
U000346,27312.83,3.0,1.0,8674.664999999999,2.0,1.0,2.0,1.0,999,1.0,0,0.2396,高,4
U000347,156.11,1.0,1.0,156.11,2.0,1.0,1.0,2.0,999,1.0,0,0.2042,低,2
U000348,5451.88,2.0,1.0,2725.94,2.0,0.0,1.0,0.0,999,1.0,0,0.1794,中,3
U000349,17522.36,7.0,3.0,3124.894,4.0,0.0,1.0,0.0,999,3.0,1,0.3306,高,1
U000350,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,999,0.0,0,0.284,低,3
U000351,7773.21,1.0,0.0,0.0,3.0,2.0,0.0,0.0,999,0.0,0,0.1892,中,1
U000352,8502.55,5.0,4.0,1479.865,2.0,1.0,0.0,0.0,999,4.0,1,0.363,中,2
U000353,7457.63,3.0,1.0,2485.8766666666666,4.0,1.0,0.0,0.0,999,1.0,0,0.2411,中,1
U000354,36470.75,5.0,5.0,7294.15,2.0,0.0,2.0,2.0,999,5.0,1,0.1018,高,3
U000355,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,999,0.0,0,0.2078,低,2
U000356,144.08,1.0,1.0,144.08,6.0,0.0,2.0,0.0,999,1.0,0,0.3977,低,3
U000357,1830.79,2.0,1.0,915.395,2.0,1.0,0.0,2.0,999,1.0,0,0.2067,低,2
U000358,3000.68,1.0,0.0,3000.68,3.0,0.0,0.0,0.0,999,0.0,0,0.3691,中,1
U000359,1396.13,1.0,0.0,1396.13,1.0,1.0,0.0,1.0,999,0.0,0,0.1525,低,3
U000360,7610.72,3.0,0.0,0.0,3.0,5.0,0.0,0.0,999,0.0,0,0.2282,中,4
U000361,21413.42,3.0,1.0,4680.285,3.0,2.0,2.0,1.0,999,1.0,0,0.2821,高,4
U000362,9313.6,3.0,0.0,3294.67,5.0,3.0,2.0,1.0,999,0.0,0,0.2638,中,3
U000363,14509.56,7.0,5.0,2000.2383333333335,1.0,1.0,2.0,1.0,999,5.0,1,0.2952,高,3
U000364,2902.89,2.0,1.0,2142.77,4.0,3.0,0.0,0.0,999,1.0,0,0.2556,低,3
U000365,1205.53,2.0,0.0,354.97,5.0,4.0,1.0,0.0,999,0.0,0,0.1141,低,1
U000366,4288.86,3.0,2.0,1140.625,3.0,1.0,0.0,0.0,999,2.0,1,0.2028,中,1
U000367,10899.779999999999,4.0,2.0,1854.3500000000001,2.0,0.0,1.0,0.0,999,2.0,1,0.2613,高,1
U000368,29474.48,2.0,1.0,14737.24,3.0,3.0,0.0,0.0,999,1.0,0,0.2565,高,2
U000369,14208.05,1.0,1.0,14208.05,6.0,5.0,0.0,0.0,999,1.0,0,0.3073,高,2
U000370,2875.9,2.0,0.0,1437.95,2.0,3.0,1.0,0.0,999,0.0,0,0.1847,低,5
U000371,1207.75,2.0,1.0,603.875,3.0,0.0,0.0,0.0,999,1.0,0,0.1828,低,2
U000372,2884.5,2.0,1.0,238.7,2.0,0.0,0.0,0.0,999,1.0,0,0.2492,低,3
U000373,4230.17,4.0,2.0,1382.46,1.0,0.0,0.0,0.0,999,2.0,1,0.1402,中,3
U000374,2718.57,1.0,1.0,2718.57,3.0,2.0,1.0,0.0,999,1.0,0,0.1109,低,1
U000375,7030.61,1.0,1.0,7030.61,3.0,0.0,0.0,0.0,999,1.0,0,0.1202,中,1
U000376,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,999,0.0,0,0.1486,低,2
U000377,12208.64,9.0,2.0,1137.2714285714285,5.0,4.0,3.0,0.0,999,2.0,1,0.2616,高,3
U000378,4381.610000000001,2.0,1.0,2190.8050000000003,1.0,2.0,0.0,0.0,999,1.0,0,0.1721,中,5
U000379,13464.220000000001,3.0,0.0,9179.11,1.0,0.0,1.0,0.0,999,0.0,0,0.2385,高,2
U000380,3554.1899999999996,2.0,0.0,1777.0949999999998,4.0,1.0,0.0,0.0,999,0.0,0,0.1557,中,4
U000381,2812.33,3.0,1.0,662.27,2.0,2.0,0.0,0.0,999,1.0,0,0.1782,低,2
U000382,7701.23,1.0,0.0,7701.23,4.0,2.0,0.0,0.0,999,0.0,0,0.3627,中,3
U000383,4893.94,5.0,0.0,1116.1325,2.0,1.0,1.0,0.0,999,0.0,0,0.277,中,3
U000384,6744.93,1.0,0.0,6744.93,5.0,1.0,1.0,0.0,999,0.0,0,0.2713,中,1
U000385,9671.630000000001,2.0,1.0,6416.29,6.0,0.0,0.0,0.0,999,1.0,0,0.1825,中,1
U000386,34154.3,5.0,3.0,6830.860000000001,5.0,3.0,1.0,1.0,999,3.0,1,0.2897,高,1
U000387,7778.5,4.0,0.0,1596.885,4.0,4.0,0.0,2.0,999,0.0,0,0.332,中,2
U000388,4323.68,3.0,1.0,2514.77,1.0,1.0,0.0,1.0,999,1.0,0,0.3429,中,3
U000389,13781.91,7.0,1.0,1968.8442857142857,3.0,1.0,0.0,0.0,999,1.0,0,0.2507,高,1
U000390,545.71,1.0,0.0,545.71,8.0,1.0,2.0,2.0,999,0.0,0,0.2089,低,3
U000391,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,999,0.0,0,0.1375,低,2
U000392,11318.61,1.0,0.0,11318.61,3.0,0.0,1.0,0.0,999,0.0,0,0.2859,高,3
U000393,33829.56,5.0,1.0,7514.355,5.0,1.0,2.0,2.0,999,1.0,0,0.2218,高,3
U000394,2524.0,3.0,0.0,1932.23,5.0,1.0,1.0,0.0,999,0.0,0,0.1903,低,3
U000395,45953.91,6.0,1.0,5423.92,2.0,1.0,1.0,2.0,999,1.0,0,0.3437,高,2
U000396,32796.77,5.0,1.0,6207.150000000001,4.0,0.0,1.0,0.0,999,1.0,0,0.3649,高,2
U000397,1236.83,2.0,1.0,618.415,3.0,2.0,0.0,2.0,999,1.0,0,0.3594,低,4
U000398,2429.24,6.0,1.0,366.322,1.0,1.0,1.0,0.0,999,1.0,0,0.1818,低,1
U000399,2937.35,3.0,1.0,979.1166666666667,3.0,1.0,1.0,1.0,999,1.0,0,0.1818,低,2
U000400,8775.900000000001,5.0,1.0,1810.8866666666665,3.0,2.0,0.0,1.0,999,1.0,0,0.2289,中,1
U000401,20897.480000000003,4.0,3.0,6744.170000000001,3.0,0.0,0.0,1.0,999,3.0,1,0.2644,高,3
U000402,12112.16,3.0,1.0,4037.3866666666668,6.0,0.0,1.0,3.0,999,1.0,0,0.3517,高,3
U000403,16368.38,9.0,1.0,1704.472857142857,3.0,3.0,1.0,1.0,999,1.0,0,0.2038,高,3
U000404,3709.7599999999998,3.0,1.0,1236.5866666666666,3.0,1.0,0.0,1.0,999,1.0,0,0.2513,中,2
U000405,4747.93,4.0,0.0,486.41499999999996,2.0,4.0,3.0,0.0,999,0.0,0,0.2669,中,1
U000406,12679.22,1.0,1.0,12679.22,4.0,1.0,0.0,0.0,999,1.0,0,0.1694,高,4
U000407,21488.95,3.0,1.0,7162.983333333334,2.0,4.0,0.0,2.0,999,1.0,0,0.3753,高,2
U000408,13657.08,3.0,0.0,4552.36,6.0,1.0,1.0,3.0,999,0.0,0,0.29,高,2
U000409,8551.369999999999,6.0,4.0,1821.1200000000001,2.0,3.0,1.0,1.0,999,4.0,1,0.2104,中,3
U000410,3940.67,3.0,3.0,1313.5566666666666,1.0,0.0,0.0,1.0,999,3.0,1,0.2262,中,1
U000411,2692.81,1.0,0.0,2692.81,2.0,1.0,1.0,0.0,999,0.0,0,0.1464,低,1
U000412,6659.7699999999995,4.0,2.0,1664.9424999999999,6.0,2.0,2.0,0.0,999,2.0,1,0.3703,中,2
U000413,2162.42,2.0,0.0,1081.21,5.0,1.0,1.0,0.0,999,0.0,0,0.1713,低,1
U000414,2768.6,2.0,1.0,1384.3,3.0,1.0,1.0,0.0,999,1.0,0,0.1237,低,1
U000415,12006.380000000001,2.0,0.0,6003.1900000000005,3.0,0.0,2.0,0.0,999,0.0,0,0.3705,高,4
U000416,1340.63,1.0,1.0,1340.63,3.0,2.0,0.0,1.0,999,1.0,0,0.2832,低,2
U000417,4046.5,1.0,0.0,4046.5,2.0,3.0,1.0,0.0,999,0.0,0,0.2048,中,2
U000418,7119.2,1.0,1.0,7119.2,4.0,3.0,1.0,0.0,999,1.0,0,0.2507,中,3
U000419,7158.360000000001,4.0,1.0,1532.7333333333336,2.0,0.0,1.0,3.0,999,1.0,0,0.2056,中,5
U000420,8262.74,3.0,2.0,2754.2466666666664,1.0,1.0,0.0,0.0,999,2.0,1,0.3123,中,1
U000421,484.84,1.0,0.0,484.84,3.0,4.0,3.0,0.0,999,0.0,0,0.316,低,4
U000422,21992.86,4.0,1.0,5498.215,5.0,3.0,0.0,0.0,999,1.0,0,0.3936,高,3
U000423,47822.58,7.0,2.0,7615.755,3.0,1.0,1.0,0.0,999,2.0,1,0.3245,高,1
U000424,10437.26,6.0,3.0,1468.4879999999998,1.0,0.0,1.0,0.0,999,3.0,1,0.2232,高,2
U000425,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,999,0.0,0,0.3931,低,2
U000426,1170.8,2.0,1.0,585.4,1.0,0.0,3.0,0.0,999,1.0,0,0.1695,低,3
U000427,3445.54,3.0,3.0,1148.5133333333333,3.0,2.0,2.0,1.0,999,3.0,1,0.1209,中,1
U000428,4028.18,3.0,0.0,295.58,3.0,0.0,1.0,0.0,999,0.0,0,0.1717,中,2
U000429,3484.0299999999997,2.0,1.0,1742.0149999999999,3.0,0.0,0.0,1.0,999,1.0,0,0.2467,中,3
U000430,10350.58,1.0,1.0,10350.58,4.0,1.0,0.0,1.0,999,1.0,0,0.1743,高,2
U000431,3701.9399999999996,2.0,0.0,1850.9699999999998,4.0,2.0,0.0,0.0,999,0.0,0,0.3957,中,4
U000432,3514.87,3.0,0.0,1601.065,2.0,1.0,1.0,0.0,999,0.0,0,0.1092,中,4
U000433,4313.04,5.0,4.0,862.608,5.0,5.0,2.0,1.0,999,4.0,1,0.2026,中,2
U000434,1300.35,1.0,0.0,1300.35,2.0,2.0,3.0,0.0,999,0.0,0,0.327,低,5
U000435,7592.58,3.0,0.0,2530.86,4.0,1.0,1.0,1.0,999,0.0,0,0.2772,中,1
U000436,5716.02,5.0,1.0,1143.2040000000002,5.0,2.0,1.0,3.0,999,1.0,0,0.2855,中,1
U000437,659.38,2.0,0.0,188.62,3.0,0.0,1.0,0.0,999,0.0,0,0.3295,低,2
U000438,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,999,0.0,0,0.2835,低,3
U000439,5916.0,4.0,2.0,1479.0,3.0,1.0,0.0,0.0,999,2.0,1,0.1871,中,3
U000440,27178.84,8.0,4.0,2150.5766666666664,3.0,3.0,1.0,0.0,999,4.0,1,0.1597,高,2
U000441,6864.5,5.0,1.0,1429.46,3.0,3.0,3.0,2.0,999,1.0,0,0.2312,中,1
U000442,8114.48,4.0,1.0,746.8566666666667,2.0,1.0,0.0,0.0,999,1.0,0,0.2745,中,1
U000443,237.42,1.0,1.0,237.42,2.0,2.0,2.0,0.0,999,1.0,0,0.2449,低,4
U000444,1655.9,1.0,1.0,1655.9,2.0,2.0,1.0,0.0,999,1.0,0,0.3349,低,4
U000445,24989.69,5.0,3.0,4997.938,2.0,1.0,0.0,0.0,999,3.0,1,0.2356,高,3
U000446,8475.81,3.0,1.0,2937.51,3.0,0.0,1.0,0.0,999,1.0,0,0.3494,中,3
U000447,23645.600000000002,6.0,4.0,3940.933333333334,0.0,2.0,1.0,0.0,999,4.0,1,0.3302,高,3
U000448,38050.69,5.0,1.0,9480.1525,2.0,1.0,0.0,1.0,999,1.0,0,0.1964,高,1
U000449,2370.97,1.0,1.0,2370.97,7.0,1.0,1.0,0.0,999,1.0,0,0.205,低,2
U000450,74.85,1.0,0.0,0.0,6.0,3.0,2.0,0.0,999,0.0,0,0.3981,低,3
U000451,17869.97,5.0,1.0,3626.7025,2.0,1.0,1.0,0.0,999,1.0,0,0.1509,高,2
U000452,4436.31,4.0,3.0,1109.0775,1.0,1.0,2.0,1.0,999,3.0,1,0.1123,中,1
U000453,510.78,2.0,1.0,255.39,4.0,3.0,1.0,0.0,999,1.0,0,0.1429,低,5
U000454,2442.77,2.0,0.0,1031.62,4.0,2.0,1.0,0.0,999,0.0,0,0.2373,低,4
U000455,2554.85,2.0,0.0,1277.425,1.0,0.0,0.0,1.0,999,0.0,0,0.3958,低,2
U000456,6466.59,5.0,5.0,1293.318,3.0,2.0,2.0,1.0,999,5.0,1,0.3814,中,3
U000457,1548.4299999999998,3.0,1.0,516.1433333333333,4.0,3.0,0.0,1.0,999,1.0,0,0.2761,低,4
U000458,33580.16,6.0,3.0,5596.693333333334,3.0,1.0,0.0,3.0,999,3.0,1,0.2881,高,1
U000459,2376.2999999999997,3.0,1.0,792.0999999999999,1.0,2.0,0.0,2.0,999,1.0,0,0.3811,低,2
U000460,46606.38,5.0,2.0,10898.18,5.0,1.0,0.0,0.0,999,2.0,1,0.1137,高,2
U000461,1913.86,1.0,1.0,1913.86,2.0,2.0,1.0,1.0,999,1.0,0,0.2414,低,2
U000462,8268.599999999999,4.0,2.0,2067.1499999999996,1.0,1.0,2.0,0.0,999,2.0,1,0.327,中,4
U000463,1092.39,1.0,0.0,1092.39,2.0,2.0,1.0,0.0,999,0.0,0,0.2168,低,2
U000464,31156.63,5.0,2.0,6772.155000000001,2.0,3.0,1.0,0.0,999,2.0,1,0.1251,高,1
U000465,1028.98,1.0,1.0,1028.98,0.0,2.0,1.0,3.0,999,1.0,0,0.3348,低,1
U000466,10657.48,6.0,3.0,1776.2466666666667,3.0,1.0,4.0,0.0,999,3.0,1,0.1264,高,1
U000467,2983.14,3.0,3.0,994.38,1.0,1.0,2.0,0.0,999,3.0,1,0.3629,低,2
U000468,1668.85,2.0,1.0,1355.31,2.0,1.0,2.0,1.0,999,1.0,0,0.3266,低,3
U000469,17208.96,2.0,1.0,8604.48,4.0,1.0,0.0,1.0,999,1.0,0,0.2745,高,1
U000470,1151.86,1.0,1.0,1151.86,3.0,0.0,1.0,1.0,999,1.0,0,0.3191,低,3
U000471,29025.28,3.0,0.0,9675.093333333332,5.0,1.0,1.0,0.0,999,0.0,0,0.2519,高,3
U000472,5513.32,4.0,0.0,1378.33,2.0,2.0,1.0,1.0,999,0.0,0,0.2584,中,2
U000473,3259.05,3.0,3.0,1086.3500000000001,3.0,1.0,2.0,2.0,999,3.0,1,0.3076,中,3
U000474,30352.449999999997,2.0,0.0,15176.224999999999,3.0,3.0,0.0,0.0,999,0.0,0,0.1104,高,3
U000475,204.96,1.0,0.0,204.96,3.0,0.0,0.0,0.0,999,0.0,0,0.263,低,2
U000476,2874.32,1.0,0.0,2874.32,2.0,1.0,1.0,0.0,999,0.0,0,0.1475,低,2
U000477,20173.41,1.0,1.0,20173.41,3.0,1.0,0.0,0.0,999,1.0,0,0.1535,高,3
U000478,812.09,1.0,0.0,0.0,4.0,2.0,1.0,0.0,999,0.0,0,0.3687,低,5
U000479,7564.41,4.0,2.0,2199.733333333333,0.0,1.0,1.0,1.0,999,2.0,1,0.2477,中,2
U000480,25814.39,6.0,3.0,5634.9800000000005,6.0,5.0,0.0,0.0,999,3.0,1,0.308,高,2
U000481,1175.25,2.0,1.0,203.35,2.0,3.0,0.0,1.0,999,1.0,0,0.1198,低,2
U000482,10722.7,1.0,1.0,10722.7,1.0,2.0,1.0,0.0,999,1.0,0,0.3171,高,1
U000483,20991.05,3.0,1.0,736.4250000000001,5.0,0.0,0.0,0.0,999,1.0,0,0.2786,高,3
U000484,550.0600000000001,2.0,0.0,275.03000000000003,4.0,0.0,1.0,2.0,999,0.0,0,0.2192,低,2
U000485,10717.51,4.0,4.0,2679.3775,3.0,0.0,0.0,0.0,999,4.0,1,0.131,高,1
U000486,4245.96,4.0,2.0,1061.49,1.0,1.0,1.0,0.0,999,2.0,1,0.1704,中,2
U000487,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,999,0.0,0,0.1782,低,1
U000488,1314.49,2.0,0.0,763.65,0.0,1.0,0.0,0.0,999,0.0,0,0.1316,低,2
U000489,10120.93,4.0,0.0,2213.68,7.0,3.0,0.0,1.0,999,0.0,0,0.2581,高,1
U000490,1425.82,4.0,2.0,356.455,2.0,3.0,0.0,0.0,999,2.0,1,0.2238,低,1
U000491,7728.02,6.0,3.0,1460.1640000000002,0.0,2.0,2.0,1.0,999,3.0,1,0.3925,中,4
U000492,8763.13,4.0,1.0,2190.7825,3.0,2.0,1.0,0.0,999,1.0,0,0.3109,中,4
