behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00000440,U002257,P000347,点击,2026-02-25 14:03:36,294
B00000441,U001433,P001223,收藏,2025-12-26 23:04:36,0
B00000442,U000481,P001255,点击,2026-02-23 21:10:36,560
B00000443,U002971,P001458,点击,2025-12-23 06:23:36,100
B00000444,U001666,P001356,点击,2026-02-02 13:47:36,130
B00000445,U000329,P001360,浏览,2026-02-09 23:39:36,549
B00000446,U003255,P000230,浏览,2025-12-12 15:24:36,313
B00000447,U000417,P000709,点击,2025-12-07 00:09:36,286
B00000448,U002302,P001258,点击,2026-02-11 21:00:36,564
B00000449,U000945,P001393,点击,2026-01-30 05:21:36,511
B00000450,U002053,P001022,浏览,2026-02-21 23:26:36,551
B00000451,U002351,P000803,浏览,2026-02-25 18:05:36,598
B00000452,U000980,P001801,点击,2026-01-26 21:25:36,22
B00000453,U001657,P000157,浏览,2026-02-04 15:01:36,370
B00000454,U002655,P001563,浏览,2025-12-21 07:09:36,158
B00000455,U001452,P001977,点击,2026-02-21 04:42:36,593
B00000456,U003012,P001760,浏览,2026-02-27 11:48:36,108
B00000457,U002784,P000202,加购,2025-12-14 20:26:36,0
B00000458,U004004,P000089,点击,2026-01-03 19:10:36,560
B00000459,U001587,P001339,浏览,2026-02-23 07:26:36,295
B00000460,U000390,P000170,浏览,2026-02-21 05:01:36,301
B00000461,U003729,P001461,浏览,2026-02-06 03:07:36,56
B00000462,U000850,P001318,浏览,2026-01-26 04:38:36,587
B00000463,U000819,P001369,点击,2025-12-21 08:43:36,28
B00000464,U003636,P001924,浏览,2026-02-18 22:42:36,67
B00000465,U004108,P001387,浏览,2026-01-08 02:26:36,176
B00000466,U002655,P001204,收藏,2025-12-20 01:59:36,0
B00000467,U003955,P000508,浏览,2026-01-06 22:22:36,355
B00000468,U004107,P000489,收藏,2026-01-12 03:21:36,0
B00000469,U000490,P000300,浏览,2026-01-01 02:27:36,334
B00000470,U002320,P001559,收藏,2026-01-22 06:08:36,0
B00000471,U002929,P001014,加购,2025-12-30 12:57:36,0
B00000472,U003164,P001738,加购,2026-01-26 13:43:36,0
B00000473,U002935,P001350,浏览,2025-12-27 15:17:36,533
B00000474,U001147,P000077,浏览,2026-01-29 01:03:36,472
B00000475,U002824,P001247,加购,2025-12-31 12:58:36,0
B00000476,U002506,P001861,浏览,2026-01-08 18:50:36,527
B00000477,U000812,P000188,点击,2026-02-10 07:38:36,161
B00000478,U000056,P000763,浏览,2026-01-24 06:08:36,336
B00000479,U000708,P000900,加购,2026-01-01 17:27:36,0
B00000480,U001010,P000643,浏览,2026-02-25 08:55:36,479
B00000481,U004119,P000478,浏览,2026-01-26 18:39:36,208
B00000482,U003849,P001047,点击,2026-01-08 11:58:36,117
B00000483,U003317,P001061,点击,2025-12-08 04:46:36,221
B00000484,U004868,P000018,浏览,2026-02-10 15:49:36,27
B00000485,U003490,P001891,点击,2026-02-20 15:25:36,188
B00000486,U004327,P001797,浏览,2026-01-25 06:19:36,165
B00000487,U004306,P001577,加购,2026-01-24 06:08:36,0
B00000488,U001401,P000860,浏览,2026-02-20 01:19:36,36
B00000489,U001194,P000934,点击,2025-12-17 16:02:36,242
B00000490,U004995,P001967,浏览,2025-12-09 18:18:36,468
B00000491,U001498,P001915,浏览,2026-02-13 15:49:36,256
B00000492,U001251,P001362,点击,2026-01-14 16:44:36,359
B00000493,U000873,P000072,浏览,2026-02-13 02:56:36,313
B00000494,U002411,P001676,点击,2026-02-13 12:05:36,48
B00000495,U003551,P001950,浏览,2026-01-04 02:00:36,379
B00000496,U001579,P001750,加购,2026-01-10 23:21:36,0
B00000497,U000475,P001542,浏览,2026-02-04 14:08:36,243
B00000498,U004291,P001469,点击,2026-01-26 11:29:36,210
B00000499,U003567,P001502,浏览,2026-01-25 11:52:36,263
B00000500,U004049,P000456,浏览,2026-01-18 23:18:36,5
B00000501,U004625,P001023,点击,2026-01-07 13:11:36,103
B00000502,U000271,P000119,浏览,2025-12-23 09:50:36,432
B00000503,U003552,P001472,点击,2026-01-11 21:50:36,289
B00000504,U004586,P001391,浏览,2026-01-13 21:12:36,476
B00000505,U004458,P001392,收藏,2026-01-19 01:47:36,0
B00000506,U003884,P000477,点击,2026-02-16 07:49:36,561
B00000507,U002620,P000581,浏览,2026-01-29 21:46:36,374
B00000508,U000995,P000907,浏览,2025-12-05 16:25:36,67
B00000509,U000769,P000958,加购,2025-12-11 00:22:36,0
B00000510,U000545,P001913,浏览,2026-01-27 11:37:36,431
B00000511,U000932,P000913,点击,2026-01-23 08:48:36,37
B00000512,U000091,P001101,浏览,2026-01-16 12:03:36,239
B00000513,U004334,P000276,点击,2025-12-23 23:26:36,207
B00000514,U000851,P001887,点击,2026-02-06 03:06:36,516
B00000515,U002969,P001946,浏览,2026-01-08 14:32:36,75
B00000516,U004873,P000092,浏览,2026-02-24 15:28:36,554
B00000517,U003078,P001979,加购,2026-01-22 23:08:36,0
B00000518,U002660,P001689,收藏,2025-12-20 07:36:36,0
B00000519,U000634,P000368,浏览,2025-12-11 09:54:36,394
B00000520,U003229,P000530,浏览,2025-12-05 07:23:36,366
B00000521,U001225,P000493,加购,2026-01-29 03:01:36,0
B00000522,U001249,P001504,点击,2026-01-16 21:32:36,522
B00000523,U000983,P000925,浏览,2026-02-26 02:17:36,332
B00000524,U002511,P001347,浏览,2026-01-29 05:15:36,77
B00000525,U003851,P001571,点击,2026-01-08 13:31:36,26
B00000526,U004759,P000102,收藏,2026-01-04 17:42:36,0
B00000527,U003994,P000271,点击,2026-02-24 11:49:36,138
B00000528,U000990,P000307,收藏,2026-01-12 17:43:36,0
B00000529,U001617,P000387,收藏,2026-02-14 04:19:36,0
B00000530,U000425,P000277,浏览,2025-12-22 16:03:36,76
B00000531,U001431,P000957,浏览,2026-02-22 08:23:36,300
B00000532,U001636,P000259,加购,2026-01-23 04:04:36,0
B00000533,U004201,P001973,浏览,2025-12-11 14:03:36,415
B00000534,U000178,P001571,点击,2025-12-28 12:54:36,335
B00000535,U003777,P000946,点击,2026-03-03 17:49:36,271
B00000536,U000720,P000520,浏览,2026-02-24 23:53:36,555
B00000537,U003129,P001456,点击,2026-01-24 10:41:36,112
B00000538,U004505,P000771,点击,2026-01-06 22:42:36,582
B00000539,U003002,P001334,加购,2026-02-06 17:18:36,0
B00000540,U002790,P000459,收藏,2026-01-05 15:09:36,0
B00000541,U000654,P000880,浏览,2026-01-18 12:26:36,215
B00000542,U002623,P001410,浏览,2025-12-09 00:22:36,182
B00000543,U003557,P000929,加购,2026-02-01 02:51:36,0
B00000544,U003393,P001224,浏览,2026-03-03 18:31:36,175
B00000545,U004404,P001676,浏览,2025-12-13 09:11:36,27
B00000546,U000490,P000531,点击,2026-01-14 06:47:36,405
B00000547,U001345,P001426,浏览,2026-02-27 06:35:36,73
B00000548,U000608,P000946,收藏,2025-12-30 11:37:36,0
B00000549,U003592,P001109,加购,2025-12-23 09:36:36,0
B00000550,U004120,P001046,点击,2025-12-31 11:48:36,366
B00000551,U000753,P000235,浏览,2025-12-27 07:20:36,179
B00000552,U003049,P001822,浏览,2025-12-22 11:58:36,329
B00000553,U004445,P000850,浏览,2026-02-24 23:34:36,35
B00000554,U004121,P000390,浏览,2025-12-23 20:03:36,86
B00000555,U003462,P001153,加购,2026-02-19 05:28:36,0
B00000556,U001015,P001417,浏览,2025-12-30 20:02:36,85
B00000557,U004695,P001588,浏览,2026-01-05 02:57:36,453
B00000558,U001769,P000464,点击,2026-02-09 19:49:36,498
B00000559,U004897,P000541,收藏,2025-12-08 08:46:36,0
B00000560,U000959,P001854,浏览,2026-01-29 08:10:36,527
B00000561,U001592,P000029,点击,2026-02-14 02:17:36,457
B00000562,U003262,P000133,浏览,2026-02-24 16:57:36,582
B00000563,U002589,P001747,浏览,2025-12-22 12:09:36,326
B00000564,U002539,P000534,浏览,2025-12-27 23:51:36,26
B00000565,U000791,P001713,加购,2026-01-09 22:13:36,0
B00000566,U004268,P001655,收藏,2025-12-22 13:38:36,0
B00000567,U004017,P000648,点击,2025-12-16 10:37:36,311
B00000568,U004395,P001907,浏览,2026-03-04 15:18:36,482
B00000569,U003099,P000082,加购,2026-01-10 18:22:36,0
B00000570,U000648,P000876,浏览,2026-02-05 03:55:36,37
B00000571,U004844,P001008,浏览,2026-01-23 05:09:36,16
B00000572,U001476,P000974,收藏,2025-12-12 01:26:36,0
B00000573,U002061,P001604,点击,2025-12-22 10:41:36,414
B00000574,U001124,P001576,浏览,2025-12-22 18:26:36,192
B00000575,U000616,P001115,浏览,2026-02-15 16:19:36,148
B00000576,U001285,P000664,浏览,2026-02-10 19:37:36,335
B00000577,U002326,P001758,浏览,2025-12-27 02:44:36,50
B00000578,U003138,P001100,收藏,2026-02-28 18:04:36,0
B00000579,U003673,P001259,浏览,2026-01-20 20:18:36,82
B00000580,U002856,P001677,加购,2026-01-24 14:56:36,0
B00000581,U001624,P000488,浏览,2026-02-07 16:19:36,467
B00000582,U003450,P000434,收藏,2026-02-13 09:21:36,0
B00000583,U002704,P000429,浏览,2026-02-04 15:49:36,510
B00000584,U001141,P001924,点击,2026-01-19 22:30:36,346
B00000585,U002831,P001114,浏览,2026-01-08 18:45:36,84
B00000586,U000499,P001471,浏览,2026-01-16 22:10:36,481
B00000587,U004683,P000577,点击,2026-02-07 10:35:36,293
B00000588,U001104,P001179,收藏,2026-01-07 08:13:36,0
B00000589,U003090,P001751,浏览,2026-02-08 15:49:36,564
B00000590,U001753,P000447,收藏,2026-01-16 03:46:36,0
B00000591,U004015,P001898,浏览,2026-02-18 20:27:36,43
B00000592,U000614,P001894,点击,2025-12-31 03:52:36,187
B00000593,U003048,P000139,点击,2025-12-29 19:28:36,208
B00000594,U000644,P001255,加购,2026-02-07 19:07:36,0
B00000595,U002869,P000042,浏览,2025-12-18 10:51:36,581
B00000596,U004154,P000236,浏览,2026-01-24 09:26:36,231
B00000597,U001136,P001493,收藏,2026-02-07 19:47:36,0
B00000598,U004693,P001622,收藏,2025-12-31 11:08:36,0
B00000599,U003700,P000348,浏览,2026-02-01 06:31:36,423
B00000600,U002363,P001702,浏览,2026-01-06 22:38:36,22
B00000601,U000162,P000198,收藏,2026-01-16 09:13:36,0
B00000602,U001822,P001369,点击,2026-02-21 11:15:36,320
B00000603,U004420,P000062,浏览,2026-01-25 20:11:36,292
B00000604,U002766,P001412,收藏,2025-12-12 13:24:36,0
B00000605,U003403,P001058,浏览,2025-12-06 19:57:36,501
B00000606,U002628,P001017,浏览,2025-12-13 09:42:36,23
B00000607,U003994,P001306,收藏,2026-01-04 22:21:36,0
B00000608,U004995,P001255,点击,2025-12-13 12:36:36,480
B00000609,U004856,P000373,浏览,2026-02-15 15:27:36,24
B00000610,U004598,P000822,收藏,2025-12-23 22:30:36,0
B00000611,U000057,P000411,加购,2025-12-29 18:30:36,0
B00000612,U003238,P000679,浏览,2025-12-07 06:50:36,434
B00000613,U002345,P001237,浏览,2026-03-01 21:00:36,448
B00000614,U004903,P001301,点击,2026-02-06 22:56:36,57
B00000615,U000620,P001590,浏览,2026-01-27 10:59:36,372
B00000616,U004875,P001720,浏览,2026-01-11 17:12:36,509
B00000617,U004875,P000221,浏览,2026-02-11 16:39:36,394
B00000618,U002614,P001634,点击,2025-12-29 17:51:36,333
B00000619,U004262,P000575,浏览,2025-12-10 17:15:36,136
B00000620,U002836,P000987,收藏,2026-02-19 17:37:36,0
B00000621,U000666,P000554,浏览,2026-01-01 16:19:36,488
B00000622,U000128,P000761,点击,2026-01-13 02:15:36,215
B00000623,U003558,P000110,收藏,2026-01-31 03:18:36,0
B00000624,U004172,P001690,收藏,2026-03-02 22:17:36,0
B00000625,U004983,P000197,收藏,2026-03-02 07:36:36,0
B00000626,U000635,P001684,浏览,2026-02-15 09:36:36,596
B00000627,U003609,P001992,点击,2025-12-26 09:50:36,575
B00000628,U003690,P000884,浏览,2025-12-18 23:05:36,257
B00000629,U004711,P001746,收藏,2026-02-12 17:32:36,0
B00000630,U000986,P000949,浏览,2026-03-04 10:41:36,77
B00000631,U002574,P000384,收藏,2026-02-05 20:12:36,0
B00000632,U001157,P000453,浏览,2026-02-25 19:08:36,102
B00000633,U004537,P001476,点击,2026-01-05 08:44:36,168
B00000634,U003869,P001779,点击,2025-12-27 08:30:36,338
B00000635,U000244,P000107,浏览,2025-12-18 02:38:36,520
B00000636,U000768,P000005,浏览,2026-01-25 07:08:36,167
B00000637,U003218,P001168,点击,2026-02-01 18:18:36,147
B00000638,U000415,P000137,浏览,2025-12-11 05:15:36,92
B00000639,U003284,P000793,点击,2025-12-17 00:53:36,532
B00000640,U004345,P001465,浏览,2026-02-21 07:07:36,553
B00000641,U003107,P000166,浏览,2025-12-22 16:30:36,464
B00000642,U002887,P001672,浏览,2026-02-05 06:30:36,13
B00000643,U000862,P001664,浏览,2026-02-15 14:56:36,117
B00000644,U004915,P001089,点击,2026-02-22 23:32:36,447
B00000645,U004958,P000415,浏览,2026-01-13 12:42:36,164
B00000646,U003358,P001825,收藏,2025-12-17 19:23:36,0
B00000647,U003934,P001463,浏览,2026-02-05 14:27:36,303
B00000648,U003765,P000380,点击,2025-12-11 13:17:36,265
B00000649,U000210,P001152,浏览,2025-12-05 07:56:36,280
B00000650,U002158,P000197,收藏,2025-12-20 06:05:36,0
B00000651,U002378,P001618,浏览,2025-12-22 13:50:36,357
B00000652,U002190,P001828,浏览,2026-02-17 12:11:36,77
B00000653,U000676,P001520,浏览,2026-01-17 01:29:36,410
B00000654,U001356,P000596,浏览,2025-12-20 22:39:36,426
B00000655,U000026,P001526,加购,2026-02-28 22:41:36,0
B00000656,U002694,P000152,浏览,2026-01-15 02:35:36,89
B00000657,U001651,P000701,浏览,2026-02-08 17:38:36,225
B00000658,U002959,P000723,浏览,2026-02-15 02:36:36,505
B00000659,U004458,P000028,收藏,2026-02-03 17:13:36,0
B00000660,U001683,P001084,点击,2026-01-23 22:02:36,19
B00000661,U004456,P000094,收藏,2026-01-03 06:44:36,0
B00000662,U001967,P000999,点击,2026-01-20 15:58:36,254
B00000663,U003287,P000847,加购,2025-12-22 10:10:36,0
B00000664,U000996,P000114,收藏,2026-02-06 07:59:36,0
B00000665,U000077,P000841,浏览,2026-01-31 05:10:36,272
B00000666,U002143,P001148,浏览,2026-02-17 23:21:36,35
B00000667,U000957,P001575,浏览,2025-12-12 05:39:36,559
B00000668,U003045,P001951,浏览,2026-01-21 11:41:36,293
B00000669,U000218,P000257,浏览,2026-02-10 14:17:36,491
B00000670,U003947,P000013,浏览,2026-01-02 05:09:36,538
B00000671,U002416,P000740,浏览,2025-12-11 18:56:36,335
B00000672,U003346,P001218,浏览,2026-01-21 06:22:36,235
B00000673,U001468,P000554,浏览,2026-02-25 11:11:36,129
B00000674,U004783,P001957,加购,2025-12-13 22:04:36,0
B00000675,U002873,P001209,浏览,2026-02-17 19:24:36,330
B00000676,U000033,P000035,收藏,2026-01-06 19:31:36,0
B00000677,U002920,P000549,点击,2025-12-25 00:20:36,50
B00000678,U003488,P001099,点击,2026-02-17 11:19:36,147
B00000679,U000425,P000250,浏览,2026-01-07 09:03:36,471
B00000680,U004883,P001663,浏览,2026-02-23 06:27:36,303
B00000681,U003079,P001044,浏览,2026-01-14 06:26:36,252
B00000682,U004835,P001986,浏览,2026-02-15 01:24:36,581
B00000683,U004863,P001752,浏览,2026-03-03 15:52:36,254
B00000684,U001818,P000247,点击,2026-01-19 06:00:36,123
B00000685,U003927,P001744,点击,2026-02-14 03:43:36,581
B00000686,U004019,P001687,点击,2025-12-28 06:35:36,108
B00000687,U004295,P001463,点击,2025-12-27 11:04:36,394
B00000688,U000715,P000825,浏览,2026-02-04 00:05:36,365
B00000689,U003208,P001458,浏览,2026-02-12 11:28:36,289
B00000690,U003981,P001190,浏览,2026-02-21 01:28:36,327
B00000691,U004384,P001327,收藏,2025-12-14 01:44:36,0
B00000692,U002025,P001644,浏览,2025-12-16 14:45:36,292
B00000693,U003874,P001373,浏览,2026-02-14 04:59:36,557
B00000694,U003730,P000128,点击,2026-01-10 16:21:36,29
B00000695,U002615,P001694,加购,2026-02-27 10:20:36,0
B00000696,U000811,P001988,点击,2026-01-15 06:12:36,425
B00000697,U002456,P001373,浏览,2026-01-04 08:18:36,142
B00000698,U002031,P001260,加购,2026-02-15 23:19:36,0
B00000699,U001786,P000634,浏览,2026-03-05 20:22:36,61
B00000700,U001973,P001835,收藏,2025-12-05 04:56:36,0
B00000701,U000717,P000374,点击,2026-01-25 15:39:36,596
B00000702,U000825,P001257,浏览,2025-12-17 03:34:36,328
B00000703,U001728,P000923,点击,2026-02-26 09:30:36,139
B00000704,U002233,P000993,浏览,2026-02-15 06:46:36,511
B00000705,U000763,P000594,点击,2026-02-13 15:13:36,347
B00000706,U000022,P000064,加购,2026-02-13 02:12:36,0
B00000707,U002260,P001030,浏览,2026-01-14 04:26:36,517
B00000708,U004562,P001888,加购,2026-02-02 11:34:36,0
B00000709,U003306,P000799,浏览,2026-02-05 14:30:36,409
B00000710,U004268,P001228,浏览,2026-01-13 18:52:36,65
B00000711,U004893,P001532,加购,2025-12-21 01:29:36,0
B00000712,U001542,P000599,浏览,2026-02-07 08:29:36,464
B00000713,U004340,P000157,收藏,2025-12-09 13:50:36,0
B00000714,U000421,P000387,浏览,2026-01-23 21:58:36,165
B00000715,U003545,P001633,点击,2026-02-18 06:19:36,367
B00000716,U004437,P000871,浏览,2025-12-28 18:49:36,67
B00000717,U001984,P001244,点击,2025-12-15 03:08:36,199
B00000718,U000123,P001234,点击,2026-02-04 01:10:36,199
B00000719,U004968,P001132,点击,2026-01-26 19:04:36,229
B00000720,U000434,P001533,点击,2025-12-17 08:29:36,27
B00000721,U004166,P001750,浏览,2026-02-23 23:17:36,156
B00000722,U004747,P000148,点击,2026-01-30 21:14:36,56
B00000723,U003483,P000720,收藏,2026-02-01 18:58:36,0
B00000724,U002885,P001082,浏览,2026-01-05 09:01:36,432
B00000725,U002639,P001268,点击,2026-02-11 23:54:36,565
B00000726,U003878,P000057,收藏,2026-01-02 13:24:36,0
B00000727,U001616,P000071,浏览,2025-12-29 19:33:36,195
B00000728,U003809,P000497,点击,2025-12-18 02:43:36,150
B00000729,U000227,P000260,浏览,2026-01-18 14:43:36,18
B00000730,U000536,P001578,浏览,2025-12-10 06:45:36,333
B00000731,U001123,P001382,浏览,2025-12-06 09:12:36,224
B00000732,U004366,P001058,点击,2026-02-26 02:32:36,527
B00000733,U003535,P001508,收藏,2026-01-28 22:52:36,0
B00000734,U000659,P001810,点击,2026-01-29 13:58:36,294
B00000735,U003108,P001377,浏览,2025-12-30 12:12:36,349
B00000736,U002322,P000705,浏览,2025-12-10 14:16:36,170
B00000737,U001167,P001904,加购,2026-02-23 22:32:36,0
B00000738,U004992,P001945,浏览,2026-01-02 15:01:36,574
B00000739,U001972,P000429,浏览,2026-01-01 15:01:36,119
B00000740,U000017,P000142,浏览,2026-01-09 01:21:36,216
B00000741,U001904,P001803,收藏,2026-02-20 00:07:36,0
B00000742,U001613,P001657,收藏,2025-12-24 02:45:36,0
B00000743,U003707,P001460,点击,2025-12-23 10:00:36,261
B00000744,U000436,P000254,浏览,2025-12-29 01:14:36,591
B00000745,U004072,P001789,浏览,2026-02-28 03:32:36,484
B00000746,U003456,P000776,浏览,2025-12-20 02:32:36,531
B00000747,U002005,P000316,浏览,2025-12-22 19:31:36,329
B00000748,U004954,P001322,浏览,2026-02-03 11:01:36,462
B00000749,U002734,P001680,浏览,2025-12-08 23:41:36,331
B00000750,U000263,P001787,浏览,2025-12-18 08:46:36,158
B00000751,U002442,P001191,浏览,2026-01-13 23:51:36,233
B00000752,U000808,P001637,浏览,2026-02-28 10:57:36,153
B00000753,U002513,P000351,收藏,2026-01-08 08:02:36,0
B00000754,U000358,P000042,浏览,2025-12-29 21:13:36,391
B00000755,U002402,P000402,浏览,2025-12-14 22:49:36,390
B00000756,U001275,P001913,点击,2026-01-09 00:40:36,92
B00000757,U004472,P000391,浏览,2026-03-02 16:02:36,38
B00000758,U000989,P000388,浏览,2026-02-10 21:58:36,219
B00000759,U000018,P001120,点击,2026-01-22 19:20:36,568
B00000760,U001739,P000991,点击,2026-01-12 21:52:36,164
B00000761,U002764,P001482,浏览,2026-01-06 14:16:36,120
B00000762,U002998,P001822,浏览,2025-12-08 11:16:36,126
B00000763,U000914,P000178,浏览,2026-02-02 14:10:36,542
B00000764,U000566,P000754,浏览,2026-02-27 12:09:36,427
B00000765,U002913,P001763,加购,2025-12-06 02:22:36,0
B00000766,U001353,P000813,浏览,2026-02-13 16:03:36,182
B00000767,U001472,P001311,浏览,2025-12-25 02:18:36,12
B00000768,U003164,P000479,点击,2026-01-13 10:49:36,332
B00000769,U000612,P000558,加购,2026-02-11 06:44:36,0
B00000770,U001063,P000438,浏览,2026-02-22 12:16:36,49
B00000771,U000436,P001582,浏览,2025-12-17 04:51:36,136
B00000772,U000648,P001249,点击,2026-02-04 11:45:36,385
B00000773,U002410,P001029,收藏,2026-01-25 18:40:36,0
B00000774,U004018,P000778,点击,2026-02-22 02:13:36,331
B00000775,U002610,P000110,浏览,2026-01-24 03:07:36,72
B00000776,U000083,P001267,浏览,2025-12-14 16:50:36,253
B00000777,U001790,P001175,浏览,2026-01-16 16:22:36,53
B00000778,U001051,P000519,浏览,2025-12-05 07:16:36,582
B00000779,U003839,P000314,加购,2026-01-21 07:41:36,0
B00000780,U004117,P000815,浏览,2026-01-18 17:28:36,406
B00000781,U002742,P000860,浏览,2026-01-23 22:31:36,181
B00000782,U000798,P001301,浏览,2026-02-09 04:19:36,309
B00000783,U002527,P000159,加购,2025-12-30 23:57:36,0
